date,54000,54500,55000,55500,56000,56500,57000,57500,58000,58500,59000,59500,60000,61000,62000,63000,64000
2024-09-08,57.21,61.63,58.47,58.1,57.51,56.66,57.4,58.25,59.42,0.0,62.75,0.0,66.34,67.84,70.36,67.18,0.0
2024-09-09,84.0,72.03,62.05,72.68,62.53,65.7,64.89,63.57,62.58,0.0,62.49,63.01,65.61,70.23,67.6,77.47,80.43
2024-09-10,87.49,0.0,0.0,63.9,73.69,63.18,66.27,73.5,72.33,70.37,70.34,73.82,65.05,78.47,82.73,95.81,85.98
