date,7625,7750,7875,8000,8125,8250,8375,8500,8625
2020-03-09,0.0,72.04,68.61,73.54,72.03,74.97,80.7,86.63,80.03
2020-03-10,69.39,59.73,71.88,59.5,70.47,73.88,98.03,127.61,76.74
