,17000,18000,18250,18500,18750,19000,19250,19500,19750,20000,20250,20500,21000
2022-09-25,0,0,0,70.66,0,58.57,0,60.48,0,68.06,0,0,68.37
2022-09-26,0,62.1,0,53.26,72.89,62.01,41.26,51.94,0,80.55,0,0,0
