date,92000,93000,94000,95000,95500,96000,96500,97000,97500,98000,98500,99000,99500,100000,100500,101000,102000,103000,104000,106000,108000,110000,112000
2025-02-19,42.34,42.47,39.69,37.5,0.0,38.44,0.0,35.75,0.0,35.21,0.0,36.87,0.0,36.24,0.0,38.58,39.82,0.0,46.11,47.79,0.0,0.0,0.0
2025-02-20,49.25,46.28,42.54,42.52,0.0,41.13,0.0,35.51,0.0,34.84,0.0,31.63,0.0,33.93,0.0,35.79,40.14,40.89,48.04,50.34,62.41,74.02,75.62
2025-02-21,78.28,0.0,51.41,37.16,31.99,27.24,30.43,29.8,31.38,39.08,49.62,47.8,52.85,62.13,67.49,72.1,57.55,77.16,74.25,70.03,76.87,0.0,0.0
