date,56000,60000,60500,61000,61500,62000,62500,63000,63500,64000,64500,65000,65500,66000,66500,67000,67500,68000,68500,69000,70000,71000,72000,73000,74000
2024-08-01,0.0,0.0,0.0,0.0,45.78,43.73,0.0,49.18,46.17,45.14,44.13,45.38,45.34,47.36,45.25,45.49,46.43,47.58,46.32,47.66,51.36,59.93,62.22,67.81,63.99
2024-08-02,86.67,0.0,0.0,57.95,50.49,45.85,48.43,46.87,49.2,51.24,50.97,52.59,55.74,62.56,66.54,62.34,66.56,69.74,65.05,68.26,59.25,54.94,58.75,86.73,0.0
2024-08-03,0.0,61.91,0.0,44.91,55.76,54.71,56.48,71.06,66.16,83.19,77.65,76.21,81.36,91.84,64.6,73.33,68.29,74.71,75.79,84.13,90.76,0.0,0.0,0.0,0.0
