date,75000,77000,78000,78500,79000,79500,80000,80500,81000,81500,82000,83000,83500,84000,84500,85000,85500,86000,87000,88000,89000,90000,91000,92000,93000,94000,96000,98000,100000,102000,104000
2025-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.38,0.0,57.43,0.0,57.24,57.05,58.25,58.02,64.28,64.23,72.79,69.76,72.41,78.59,84.45,94.95,91.48,74.94
2025-02-27,0.0,0.0,77.18,0.0,0.0,0.0,0.0,0.0,69.35,0.0,66.95,60.44,0.0,56.33,0.0,53.25,0.0,52.45,51.94,52.22,62.93,62.08,62.44,67.04,69.8,79.01,91.66,99.53,101.22,106.94,99.51
2025-02-28,106.75,104.93,88.81,91.2,93.54,106.48,0.0,93.53,65.15,66.61,50.72,57.23,42.88,31.88,30.01,34.46,47.09,39.07,52.45,63.46,64.91,73.64,82.63,119.58,100.31,112.44,136.82,151.9,169.98,132.74,0.0
