,34000,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000
2022-02-17,0,0,0,0,0,70.73,66.78,68.84,68.16,59.16,69.21,101.98,79.99
2022-02-18,0,0,0,0,78.02,57.31,50.26,79.8,64.3,72.56,91.36,0,0
