date,26000,28000,29000,30000,31000,32000,33000,34000,35000,36000,38000,40000,42000,45000,50000,55000
2021-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.36,0.0,86.09,86.33,86.01,0.0,86.52,94.03,0.0
2021-07-02,0.0,0.0,0.0,0.0,0.0,90.36,0.0,87.85,0.0,85.14,83.07,82.67,0.0,85.47,90.15,98.12
2021-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.41,0.0,84.51,82.59,80.72,0.0,81.7,87.72,0.0
2021-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.71,79.53,77.88,77.13,78.31,86.0,93.8
2021-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.56,0.0,80.41,78.34,78.28,78.52,83.68,85.21,97.28
2021-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.53,0.0,80.53,79.94,79.13,79.39,84.29,91.21,100.6
2021-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.03,0.0,77.9,76.08,77.9,77.01,80.95,87.99,0.0
2021-07-08,0.0,0.0,0.0,0.0,0.0,82.2,0.0,79.18,0.0,76.25,73.25,77.98,77.45,85.41,95.31,98.34
2021-07-09,0.0,0.0,0.0,0.0,0.0,80.54,80.01,74.09,73.05,70.91,71.67,71.65,73.26,78.49,85.44,104.71
2021-07-10,0.0,0.0,0.0,0.0,0.0,0.0,74.22,74.07,72.75,70.58,71.81,73.6,77.55,80.51,86.97,0.0
2021-07-11,0.0,0.0,0.0,0.0,0.0,0.0,74.17,70.77,73.56,69.23,70.57,71.83,72.29,77.77,0.0,0.0
2021-07-12,0.0,0.0,0.0,0.0,0.0,76.85,73.6,73.62,73.78,73.49,72.65,73.38,77.4,85.62,89.13,0.0
2021-07-13,0.0,0.0,0.0,0.0,0.0,76.33,75.47,75.1,74.24,74.72,73.17,76.17,87.62,86.44,0.0,0.0
2021-07-14,0.0,0.0,0.0,82.57,78.58,76.18,73.02,71.09,69.68,70.85,72.36,77.75,85.45,96.1,0.0,0.0
2021-07-15,0.0,0.0,0.0,75.07,70.23,70.37,68.66,67.66,68.89,71.47,82.2,80.96,85.85,0.0,0.0,0.0
2021-07-16,0.0,0.0,0.0,72.47,68.45,66.22,65.66,66.64,68.05,66.25,76.88,90.07,91.44,0.0,130.79,0.0
2021-07-17,0.0,0.0,0.0,0.0,68.51,65.79,64.93,62.32,62.69,65.88,83.04,82.93,0.0,0.0,0.0,0.0
2021-07-18,0.0,0.0,0.0,75.08,67.44,66.07,63.95,64.75,65.45,74.14,78.75,94.4,106.4,0.0,0.0,0.0
2021-07-19,0.0,0.0,0.0,84.09,83.31,78.81,80.72,84.07,88.83,100.36,98.24,119.45,0.0,147.5,0.0,0.0
2021-07-20,113.2,103.59,93.09,87.48,86.96,87.96,95.53,102.61,113.07,116.27,130.6,158.64,0.0,0.0,0.0,0.0
2021-07-21,0.0,0.0,0.0,80.75,86.37,80.16,81.22,92.66,92.22,110.76,129.81,0.0,0.0,0.0,0.0,0.0
2021-07-22,0.0,0.0,155.15,127.61,83.16,76.58,76.59,94.46,97.15,127.28,0.0,0.0,0.0,272.73,344.31,0.0
