date,28500,29500,29750,30000,30250,30500,30750,31000,31250,31500,31750,32000,32500,33000,33500,34000
2023-06-29,0.0,0.0,0.0,0.0,32.99,35.07,33.93,33.78,39.14,40.63,0.0,44.44,50.44,47.8,56.3,61.71
2023-06-30,56.45,40.56,37.99,40.32,33.15,31.79,33.26,39.19,43.0,48.22,55.21,52.66,58.45,67.48,74.18,90.5
2023-07-01,0.0,0.0,0.0,0.0,27.24,21.61,21.5,31.23,36.41,49.41,55.15,56.0,72.28,0.0,79.9,90.64
