date,82000,84000,86000,88000,89000,90000,91000,92000,93000,94000,95000,95500,96000,96500,97000,97500,98000,98500,99000,99500,100000,101000,102000,104000,106000,108000
2025-01-01,0.0,0.0,0.0,0.0,0.0,57.37,56.78,51.63,52.52,49.06,52.52,0.0,51.87,0.0,48.92,0.0,52.78,0.0,53.14,0.0,53.22,0.0,55.79,58.86,60.3,70.82
2025-01-02,114.4,97.44,78.81,76.13,66.07,53.21,76.36,64.79,69.46,54.71,48.98,0.0,52.74,0.0,47.95,0.0,48.65,0.0,49.03,0.0,51.83,52.16,60.35,57.72,61.25,74.43
2025-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.1,49.34,54.5,42.02,41.66,34.71,38.18,24.26,26.34,25.42,28.58,39.45,42.52,52.61,66.17,70.27,73.18
