date,8250,8500,8625,8750,8875,9000,9125,9250,9375,9500,9625,9750
2020-05-12,0.0,80.27,57.57,72.33,64.42,64.62,72.2,77.83,69.94,86.36,85.13,77.93
2020-05-13,115.13,128.2,175.11,75.69,0.0,118.44,86.09,95.58,104.49,104.72,105.89,132.45
