date,28750,29000,29250,29500,29750,30000,30250,30500,31000,31500,32000,32500
2023-07-31,0.0,29.93,29.38,29.13,29.74,30.48,30.56,34.2,35.93,43.2,48.86,46.22
2023-08-01,30.5,34.3,25.49,29.53,33.29,35.37,37.65,39.45,47.11,51.72,0.0,63.04
2023-08-02,37.9,33.27,25.81,29.94,40.76,40.48,49.49,51.78,64.35,63.33,55.48,0.0
