date,21750,22000,22250,22500,22750,23000,23250,23500,23750,24000,24250,24500,25000,25500,27000
2023-03-02,0.0,0.0,0.0,0.0,0.0,44.96,41.38,40.58,40.96,43.78,47.81,53.98,55.61,64.8,0.0
2023-03-03,48.77,45.58,32.49,33.3,44.67,61.83,52.37,62.1,63.88,75.15,78.14,62.1,60.77,0.0,228.13
