,35000,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000
2022-04-11,0,122.87,0,0,68.81,64.1,63.69,63.7,72.25,60.6,46.16
2022-04-12,0,0,0,0,57.38,46.85,49.98,84.85,124.23,0,0
