date,5625,5750,5875,6000,6125,6250,6375,6500,6625,6750,6875,7000,7125,7250,7375
2020-03-27,0.0,0.0,0.0,0.0,116.27,0.0,110.83,0.0,137.03,90.58,95.12,129.17,95.14,100.59,115.33
2020-03-28,144.63,140.47,124.65,128.41,99.61,85.58,92.86,106.38,108.31,130.41,154.22,172.16,129.79,155.99,170.92
