date,8250,8375,8500,8625,8750,8875,9000,9125,9250,9375,9500
2020-02-28,61.52,71.06,79.81,57.32,56.4,57.17,70.8,72.06,67.3,82.1,86.96
2020-02-29,0.0,54.29,63.59,57.86,61.06,72.45,78.16,68.8,79.66,0.0,90.65
