date,26500,26750,27000,27250,27500,27750,28000,28250,28500,28750,29000,29500,30000,30500,31000
2023-05-29,49.96,0.0,0.0,0.0,43.13,43.77,45.17,42.4,44.2,46.91,44.27,52.19,57.69,52.81,0.0
2023-05-30,0.0,0.0,0.0,0.0,40.78,38.02,38.43,39.94,40.22,42.16,43.49,52.34,63.64,62.54,0.0
2023-05-31,52.57,46.01,43.54,45.79,46.33,45.7,58.25,67.47,52.67,60.45,46.41,0.0,0.0,0.0,92.8
