date,10500,10750,11000,11250,11500,11750,12000,12250,12500,12750,13000,13250,13500,13750,14000,14250,14500,14750,15000,15250,15500
2020-08-06,0.0,0.0,0.0,0.0,0.0,56.61,56.64,57.59,57.05,58.58,63.49,0.0,0.0,67.18,72.42,0.0,71.54,74.58,0.0,0.0,0.0
2020-08-07,0.0,0.0,0.0,54.1,55.04,55.46,55.6,57.58,59.04,60.67,62.49,64.5,70.17,69.2,68.8,0.0,0.0,0.0,82.45,77.72,0.0
2020-08-08,0.0,0.0,0.0,59.91,51.08,51.93,50.14,52.98,54.99,52.51,59.65,60.58,59.53,68.52,68.23,67.23,0.0,0.0,0.0,75.45,81.99
2020-08-09,0.0,0.0,0.0,0.0,48.33,48.9,48.31,49.9,51.64,52.99,56.99,59.55,63.86,64.28,69.28,67.28,0.0,73.26,0.0,76.8,0.0
2020-08-10,0.0,0.0,0.0,0.0,54.5,51.85,52.82,52.45,53.48,54.68,57.42,60.32,62.24,62.47,66.64,0.0,0.0,0.0,74.55,0.0,79.3
2020-08-11,0.0,0.0,0.0,58.43,56.34,57.14,53.73,56.86,59.42,64.38,65.83,64.09,70.49,65.61,72.17,0.0,74.63,0.0,0.0,0.0,81.59
2020-08-12,0.0,0.0,50.16,49.25,46.93,44.88,48.2,50.04,54.2,56.27,60.52,64.28,64.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-13,0.0,64.23,54.33,50.86,48.97,50.16,49.68,50.95,55.41,58.12,63.49,61.49,64.06,69.33,74.17,0.0,0.0,82.84,77.42,0.0,0.0
2020-08-14,0.0,0.0,68.1,56.24,49.66,48.01,49.92,49.53,54.77,58.89,61.1,65.5,68.55,69.76,76.36,77.93,0.0,0.0,80.05,0.0,89.67
2020-08-15,0.0,0.0,0.0,63.75,63.16,55.02,55.42,56.56,63.3,63.42,66.2,70.84,65.43,78.37,81.44,71.37,84.42,85.91,84.47,97.67,93.72
2020-08-16,0.0,0.0,67.65,56.68,51.35,50.54,53.57,55.02,59.63,62.93,69.93,74.99,77.13,72.02,82.68,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-17,0.0,0.0,0.0,90.82,80.14,65.26,63.44,61.16,62.7,63.78,70.79,69.28,78.1,81.83,84.06,89.05,91.31,87.72,96.58,110.44,100.28
2020-08-18,0.0,0.0,0.0,77.95,62.98,51.97,56.5,53.43,60.65,66.43,65.02,73.97,77.51,80.42,87.19,95.16,88.57,0.0,100.84,0.0,0.0
2020-08-19,0.0,0.0,76.91,64.72,50.45,47.7,46.58,58.31,65.63,80.6,77.73,88.59,88.93,102.72,105.91,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-20,0.0,0.0,0.0,0.0,70.57,25.36,41.75,65.96,76.37,86.75,119.27,0.0,158.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
