date,101000,101500,102000,102500,103000,103500,104000,104500,105000,105500,106000,106500,107000,108000,109000,110000,112000,114000,116000,120000
2025-05-17,28.8,0.0,0.0,0.0,26.73,0.0,28.94,0.0,30.28,0.0,31.42,0.0,30.42,32.36,35.49,0.0,42.58,50.49,0.0,70.88
2025-05-18,0.0,0.0,0.0,0.0,42.32,0.0,43.81,0.0,44.67,0.0,45.91,0.0,49.06,44.84,45.78,47.14,55.04,57.94,63.35,74.23
2025-05-19,0.0,56.05,40.33,42.22,54.21,48.99,39.86,36.66,23.52,30.66,38.05,38.34,40.06,44.21,51.66,56.59,62.58,81.09,0.0,0.0
