,17000,18000,18250,18500,18750,19000,19250,19500,19750,20000
2022-09-24,0,0.0,0,54.17,0,55.84,0,52.18,0,60.67
2022-09-25,0,0,0,0.0,62.43,59.45,67.96,72.91,55.01,77.34
