,25000,30000,34000,35000,36000,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000,48000,49000,50000,51000,52000,54000,55000,56000,60000,65000,70000
2022-03-24,0,0,0,0,0,0,0,0,0,62.21,0,61.91,0,60.68,0,61.63,0,61.5,0,61.29,0,63.63,0,66.92,72.02,0
2022-03-25,0,0,70.73,0,67.37,0,0,0,0,60.95,0,58.31,0,58.07,0,58.59,0,59.14,0,58.13,0,60.61,0,63.92,64.55,77.57
2022-03-26,0,0,0,0,0,0,0,0,0,57.9,0,61.96,0,61.47,0,60.66,0,60.27,0,59.52,0,63.85,0,67.57,73.44,0
2022-03-27,0,0,0,0,0,0,0,0,0,0,0,63.86,0,64.65,0,63.31,0,64.66,0,63.54,0,64.92,0,67.17,72.68,74.49
2022-03-28,0,0,0,0,0,0,0,0,0,0,0,59.87,0,59.04,0,59.47,0,58.93,0,58.81,58.36,59.49,59.65,62.67,68.86,73.65
2022-03-29,0,0,0,0,0,0,0,0,0,0,0,0,0,57.65,0,56.13,0,55.29,0,55.79,57.33,57.25,57.75,61.9,63.14,0
2022-03-30,0,0,0,0,0,0,0,0,0,0,0,56.87,0,57.08,0,56.21,0,56.42,0,55.22,55.96,55.48,56.59,59.54,64.4,0
2022-03-31,0,0,0,0,0,0,0,0,0,0,0,60.82,0,61.0,0,58.62,0,59.2,0,58.95,61.34,62.24,62.58,65.06,67.31,0
2022-04-01,0,0,0,0,0,0,0,0,0,63.63,58.07,56.28,55.29,57.58,54.61,53.51,53.64,52.65,0,52.54,54.1,54.2,57.62,57.46,0,0
2022-04-02,0,0,0,0,0,0,0,66.36,0,0,0,58.2,56.95,55.9,56.51,55.99,53.95,54.83,54.11,55.31,55.65,55.98,56.96,64.16,0,0
2022-04-03,0,0,0,0,0,0,0,0,0,0,0,58.9,55.68,57.43,54.39,53.7,53.29,54.42,52.65,54.52,55.63,57.57,58.05,61.88,0,0
2022-04-04,0,0,0,0,0,0,0,0,0,0,0,58.41,58.68,55.77,55.74,54.52,54.03,53.63,53.66,53.37,56.43,57.91,59.59,65.35,0,0
2022-04-05,0,0,0,0,0,0,0,65.94,0,0,60.44,60.31,56.6,56.16,56.15,55.71,55.03,56.49,55.37,55.82,59.07,56.97,63.27,0,0,0
2022-04-06,0,0,0,0,0,0,0,61.8,0,56.7,59.58,59.5,58.6,58.69,58.91,60.05,60.26,63.26,60.11,63.68,72.26,66.25,67.71,82.49,0,0
2022-04-07,0,0,0,0,0,0,0,0,0,57.46,54.1,53.19,52.87,53.19,53.06,52.65,52.27,55.97,58.21,57.43,65.82,69.96,0,0,0,0
2022-04-08,0,0,0,0,0,0,0,0,53.73,54.43,52.34,51.54,51.51,50.16,53.8,56.72,55.23,56.26,66.17,58.0,74.01,78.95,83.55,0,0,0
2022-04-09,0,0,0,0,0,0,0,0,48.73,49.13,47.55,46.69,48.53,45.24,47.37,54.21,52.81,59.24,65.22,0,0,0,0,0,0,0
2022-04-10,0,0,0,0,0,0,0,0,0,56.26,53.22,51.81,53.26,54.43,55.46,52.49,0,64.14,0,0,0,0,0,0,0,0
2022-04-11,0,0,0,0,0,70.57,65.75,59.06,56.81,58.2,58.27,63.09,74.89,72.27,79.05,81.26,97.35,0,79.76,112.77,126.17,108.87,115.22,0,0,0
2022-04-12,0,0,0,0,0,63.41,56.48,53.81,49.88,52.38,62.15,63.42,64.99,84.13,94.84,0,116.81,0,118.57,0,0,0,0,0,0,0
2022-04-13,0,0,0,0,0,53.27,70.99,60.51,50.08,50.11,49.96,57.83,76.68,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14,0,0,0,0,146.71,0,60.54,42.26,55.52,66.92,90.64,62.49,120.95,0,140.14,0,175.53,0,0,0,0,0,0,0,0,0
