date,103000,104000,105000,106000,107000,108000,108500,109000,109500,110000,110500,111000,111500,112000,113000,114000,115000,116000,118000,120000,122000,124000,126000
2025-05-25,46.49,46.57,0.0,45.41,46.64,47.77,0.0,46.99,0.0,48.51,0.0,49.02,0.0,52.63,53.21,55.84,56.99,55.99,60.37,64.74,60.49,63.59,69.92
2025-05-26,67.67,0.0,0.0,43.6,53.66,44.21,0.0,51.56,0.0,53.04,0.0,54.38,0.0,55.11,57.97,57.95,59.29,62.09,58.8,64.66,76.24,69.95,81.44
2025-05-27,0.0,49.92,75.78,50.34,61.0,36.45,39.34,35.58,41.46,40.34,41.89,42.16,44.17,49.27,52.15,57.75,65.63,71.56,72.16,74.53,83.09,0.0,0.0
