date,11250,11375,11500,11625,11750,11875,12000,12125,12250,12375,12500,12625,12750,12875
2020-08-08,0.0,41.15,35.05,42.0,43.47,48.6,47.62,55.84,60.54,57.39,72.13,59.61,61.09,73.72
2020-08-09,60.5,0.0,42.4,23.59,33.78,50.55,56.09,76.18,84.58,61.39,69.9,76.27,84.66,92.23
