,35000,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000
2022-03-17,0,0,0,0,0,0,67.52,66.66,63.84,68.85,80.96,79.32
2022-03-18,0,0,0,0,0,64.79,57.11,46.41,61.75,89.54,0,0
