,48000,49000,50000,51000,52000,53000,54000,55000,56000,57000,58000,59000,60000,61000,62000
2021-11-28,0,0,0,0,0,76.59,69.42,72.19,76.8,72.76,67.26,70.9,63.75,64.33,76.03
2021-11-29,0,0,0,0,0,0,0,122.97,96.32,70.41,64.0,56.91,55.19,66.18,75.73
