date,48000,49000,50000,51000,52000,53000,54000,55000,56000,57000,58000
2021-04-25,85.63,84.66,79.1,78.09,85.62,85.02,95.07,99.59,78.05,0.0,0.0
2021-04-26,0.0,127.49,136.91,100.5,99.63,74.56,80.27,83.76,81.42,82.85,107.66
