date,6000,6500,7000,7500,7750,8000,8250,8500,8750,9000,9250,9500,9750,10000,10250,10500,11000
2019-10-04,0.0,0.0,59.29,0.0,0.0,67.32,0.0,66.95,0.0,69.48,0.0,70.23,0.0,72.91,0.0,0.0,80.56
2019-10-05,0.0,0.0,69.47,66.09,0.0,66.76,0.0,62.3,0.0,66.02,0.0,75.36,0.0,79.72,0.0,0.0,88.29
2019-10-06,0.0,87.47,0.0,76.93,0.0,70.9,0.0,70.52,0.0,72.77,0.0,70.78,0.0,77.12,0.0,0.0,83.67
2019-10-07,0.0,81.76,0.0,73.98,0.0,69.23,0.0,66.2,0.0,70.5,0.0,68.06,0.0,73.12,0.0,77.14,91.47
2019-10-08,0.0,0.0,0.0,70.26,0.0,62.94,0.0,64.09,0.0,65.11,0.0,67.84,0.0,74.01,0.0,0.0,0.0
2019-10-09,0.0,0.0,51.23,0.0,0.0,72.08,0.0,64.58,0.0,64.31,0.0,68.93,0.0,70.49,0.0,0.0,88.28
2019-10-10,0.0,0.0,0.0,0.0,0.0,65.19,0.0,64.17,0.0,62.33,0.0,66.49,0.0,73.63,0.0,76.32,91.03
2019-10-11,0.0,0.0,0.0,63.94,62.44,56.95,56.52,58.26,58.55,62.89,60.58,65.95,65.33,69.93,73.54,75.41,87.5
2019-10-12,0.0,0.0,0.0,0.0,60.05,62.36,57.13,55.61,56.51,59.42,66.07,60.52,68.09,66.95,76.23,0.0,0.0
2019-10-13,0.0,0.0,0.0,73.86,63.94,67.9,59.69,58.77,59.89,65.11,69.79,66.77,62.14,87.91,87.42,87.08,0.0
2019-10-14,0.0,0.0,0.0,82.6,64.47,61.47,54.73,53.53,56.83,65.18,61.21,69.71,78.67,89.3,0.0,105.77,0.0
2019-10-15,0.0,0.0,0.0,80.5,68.21,56.13,53.95,65.54,68.19,76.7,75.94,74.91,85.69,107.7,0.0,0.0,0.0
2019-10-16,0.0,0.0,0.0,0.0,64.24,60.1,69.68,73.46,75.82,104.89,90.7,108.59,0.0,0.0,0.0,0.0,0.0
2019-10-17,493.23,0.0,0.0,110.08,110.14,68.88,66.7,96.7,135.67,109.99,0.0,0.0,0.0,0.0,262.39,0.0,0.0
