,16000,17000,18000,18500,19000,19500,20000,20500,21000,22000,23000
2022-07-12,0,0,0,0,92.17,88.53,85.25,84.57,88.53,101.14,0
2022-07-13,0,0,0,108.24,81.08,71.09,73.03,74.38,104.35,138.32,146.78
