date,27000,27250,27500,27750,28000,28250,28500,28750,29000,29500,30000,30500,31000
2023-10-06,33.96,29.99,37.66,23.78,18.75,21.3,24.42,26.44,29.75,37.02,44.2,51.6,53.97
2023-10-07,37.58,0.0,0.0,16.72,23.09,24.28,26.73,30.94,36.59,36.78,40.62,0.0,0.0
2023-10-08,67.22,0.0,0.0,30.97,31.44,36.05,42.03,51.27,54.11,68.02,0.0,0.0,0.0
