date,6750,6875,7000,7125,7250,7375,7500,7625,7750,7875,8000,8125,8250,8375
2020-04-23,111.9,114.79,121.17,86.91,73.77,85.58,60.15,67.57,77.59,83.54,86.87,0.0,94.95,0.0
2020-04-24,0.0,0.0,0.0,81.84,72.72,68.75,48.55,60.45,83.06,81.07,90.65,111.59,119.33,139.67
