date,18000,19000,20000,21000,22000,25000,25500,26000,26500,27000,27500,28000,28500,28750,29000,29250,29500,29750,30000,30250,30500,31000,31500,32000,32500,33000,33500,34000,34500,35000,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000,48000,49000,50000,51000,52000,53000
2023-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.23,0.0,39.35,0.0,41.44,40.58,40.98,41.25,42.3,42.58,43.27,44.23,45.43,46.28,49.26,51.51,54.6,54.03,56.66,58.77,60.01,62.57,0.0,63.93,66.85,0.0,0.0,0.0,73.61,78.28,0.0,0.0
2023-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.4,0.0,0.0,0.0,0.0,0.0,40.02,0.0,40.25,0.0,38.23,38.49,41.58,39.63,43.23,42.35,45.79,45.15,46.85,47.37,49.28,48.97,50.84,54.62,56.41,57.2,60.59,0.0,63.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.94
2023-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.6,0.0,38.61,38.56,38.56,39.69,40.18,40.95,40.85,42.45,43.29,44.48,46.22,48.86,49.93,54.52,56.91,0.0,0.0,61.03,0.0,66.19,0.0,0.0,71.99,0.0,0.0,74.55,0.0,0.0
2023-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.18,0.0,38.28,0.0,37.65,39.64,38.74,39.31,39.35,40.09,39.68,41.74,41.98,42.07,44.86,49.01,50.23,52.55,56.58,0.0,0.0,0.0,0.0,66.88,0.0,70.65,0.0,0.0,73.99,0.0,0.0,0.0
2023-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.38,0.0,38.29,0.0,37.9,0.0,38.35,38.7,39.63,40.43,39.82,42.78,42.47,45.1,45.37,46.04,49.29,51.65,52.56,0.0,0.0,0.0,0.0,65.29,65.19,0.0,71.77,0.0,0.0,73.94,0.0,0.0,0.0,0.0
2023-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.19,0.0,36.72,0.0,36.08,0.0,37.62,38.63,39.55,38.96,40.06,41.42,41.08,43.54,44.38,47.9,48.46,49.19,50.76,0.0,56.53,0.0,0.0,62.64,0.0,65.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.49,0.0,34.48,0.0,34.65,35.03,36.87,37.98,39.59,39.99,41.9,42.5,44.33,44.49,0.0,48.34,0.0,53.57,0.0,0.0,63.59,68.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.3,0.0,0.0,0.0,35.52,0.0,35.59,37.21,37.98,40.15,41.07,41.48,43.29,43.39,44.42,48.1,51.3,49.93,52.27,0.0,59.71,0.0,0.0,66.29,0.0,68.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.3,0.0,32.98,0.0,32.59,0.0,34.35,35.3,36.49,37.77,37.87,41.09,42.99,43.37,44.75,45.54,48.95,53.21,0.0,0.0,0.0,0.0,61.63,0.0,69.07,72.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
