,22000,22500,23000,23500,24000,24500,25000,26000,27000,28000
2022-08-15,0,0,0,55.07,54.34,55.54,60.37,63.63,78.74,98.4
2022-08-16,0,0,72.15,61.49,49.17,57.1,63.8,78.04,0,0
