date,22000,22250,22500,22750,23000,23250,23500,24000,25000,26000
2023-03-05,36.42,33.79,35.29,33.7,38.1,38.67,39.67,53.7,79.44,0.0
2023-03-06,50.23,30.64,35.03,37.52,51.22,49.19,57.34,79.68,113.79,145.03
