,42000,43000,44000,45000,46000,47000,48000,49000,50000,51000,52000
2022-03-29,0,0,0,0,52.99,50.07,50.29,49.83,57.57,62.56,62.5
2022-03-30,0,0,0,64.66,58.73,43.23,48.27,64.57,58.33,69.87,0
