date,26750,27000,27250,27500,27750,28000,28250,28500,29000,29500,30000,30500
2023-10-04,0.0,0.0,34.05,30.84,29.17,29.63,30.48,33.25,36.09,40.06,46.88,56.33
2023-10-05,0.0,0.0,34.88,26.07,30.06,31.82,34.3,38.45,44.69,52.1,51.83,64.04
2023-10-06,63.43,38.89,54.64,67.41,38.2,23.25,30.32,37.57,54.58,64.64,0.0,83.78
