date,50000,51000,54000,55000,56000,57000,58000,59000,60000,61000,62000,63000,64000,66000
2021-03-11,0.0,0.0,0.0,91.08,96.51,99.35,104.7,106.74,101.56,103.71,113.29,106.66,112.43,114.15
2021-03-12,113.99,114.51,88.38,93.99,85.49,90.97,86.23,96.13,86.74,92.39,117.8,115.27,129.06,128.82
