date,89000,90000,91000,92000,92500,93000,93500,94000,94500,95000,95500,96000,97000,98000,99000,100000,102000,104000,106000,108000
2025-01-09,58.18,54.74,50.9,49.46,0.0,48.35,0.0,47.97,0.0,47.47,0.0,44.88,48.62,50.06,54.02,56.14,57.63,58.91,60.08,62.62
2025-01-10,68.69,59.86,70.28,61.38,0.0,36.25,0.0,54.53,0.0,28.39,0.0,29.13,33.93,34.58,38.21,42.53,49.23,52.92,69.64,0.0
2025-01-11,0.0,0.0,0.0,41.63,34.33,25.21,25.04,21.32,21.73,23.32,25.14,27.71,35.72,45.19,43.02,56.68,0.0,0.0,0.0,0.0
