date,35000,36000,37000,38000,39000,40000,41000,42000
2021-06-01,106.78,97.34,92.22,92.41,88.87,92.33,101.54,106.54
2021-06-02,0.0,111.55,88.21,68.81,82.19,103.0,120.93,125.89
