date,18500,18750,19000,19250,19500,19750,20000,21000
2022-10-01,31.28,0.0,50.2,0.0,45.62,0.0,48.93,62.01
2022-10-02,51.94,46.77,50.86,52.48,65.57,73.48,96.94,85.13
