date,46000,47000,48000,49000,50000,51000,52000,53000,54000
2021-08-31,70.72,68.86,70.3,69.98,71.1,73.15,80.91,98.9,98.77
2021-09-01,106.1,86.91,78.83,74.62,71.96,75.22,85.12,107.16,0.0
