date,5375,5750,5875,6000,6125,6250,6375,6500,6625,6750,6875
2020-03-29,0.0,125.06,0.0,111.43,109.29,115.8,118.07,122.68,101.69,99.05,0.0
2020-03-30,163.24,139.52,126.85,134.68,104.79,97.13,107.63,87.79,110.6,103.57,103.82
