,17000,18000,18500,19000,19250,19500,19750,20000,20250,20500,21000,22000
2022-08-28,0,0,0,0,0,79.41,0,76.43,0,75.37,78.81,90.88
2022-08-29,0,0,0,93.01,66.66,69.91,61.28,64.45,44.9,43.48,78.43,97.9
