date,8875,9000,9125,9250,9375,9500,9625,9750,9875,10000,10125,10250
2020-06-19,144.78,0.0,48.19,50.8,43.47,45.24,50.11,52.5,55.01,62.71,61.17,78.01
2020-06-20,0.0,52.83,46.53,49.3,40.05,44.59,54.68,65.75,58.64,0.0,0.0,0.0
