,24000,25000,26000,27000,28000,29000,30000,31000,32000,33000,34000
2022-05-20,0,0,0,0,92.63,71.39,59.25,61.41,76.51,77.63,82.15
2022-05-21,0,0,0,0,0,54.02,41.24,76.69,0,0,0
