,19000,20000,20500,21000,21500,22000,22500,23000,24000,25000
2022-07-25,0,0,0,74.79,82.82,79.24,81.34,82.83,97.14,106.1
2022-07-26,0,0,78.18,68.65,66.18,90.6,99.17,106.59,110.59,154.02
