date,92000,93000,93500,94000,94500,95000,95500,96000,96500,97000,98000,99000,99500,100000,100500,101000,101500,102000,103000,104000,105000,106000,107000,108000,109000,110000,112000,114000,116000,118000
2025-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.16,0.0,46.43,0.0,45.9,45.75,45.93,46.33,47.23,48.83,52.74,51.87,52.05,57.9,57.48,64.8,0.0
2025-02-02,0.0,0.0,0.0,0.0,0.0,86.25,0.0,86.68,0.0,74.86,74.51,78.16,0.0,74.38,0.0,75.09,0.0,74.71,75.79,79.19,83.5,80.06,82.57,77.0,94.11,89.73,100.08,101.95,94.51,97.44
2025-02-03,88.59,86.4,76.58,91.84,151.32,114.13,90.32,76.18,108.66,98.47,76.53,67.39,78.09,56.57,65.69,48.65,50.52,50.16,55.78,52.7,60.79,65.44,70.57,70.38,116.56,107.3,123.18,148.73,0.0,0.0
