date,36000,37000,38000,39000,40000,41000,42000,44000
2021-08-03,89.7,0.0,75.64,79.82,79.87,87.4,88.49,94.68
2021-08-04,0.0,77.85,104.88,88.81,70.64,77.14,97.41,0.0
