date,39000,40000,41000,42000,43000,44000,45000,46000
2021-06-14,100.46,96.51,97.21,95.96,97.04,100.31,114.33,115.04
2021-06-15,106.62,86.11,87.17,97.15,81.32,92.15,103.54,105.5
