date,5375,5500,5625,5750,5875,6000,6125,6250,6375,6500,6625,6750,6875,7000
2020-03-21,262.68,0.0,0.0,150.02,131.11,127.27,136.08,119.95,122.44,117.23,123.63,148.86,0.0,0.0
2020-03-22,0.0,0.0,170.73,169.67,132.84,167.09,189.7,168.0,142.15,162.14,154.93,188.9,284.11,221.44
