date,39000,40000,41000,42000,43000,44000,45000,46000
2022-03-04,90.17,82.83,79.8,82.22,84.05,86.52,83.62,90.33
2022-03-05,59.02,54.74,63.43,79.85,92.38,0.0,0.0,0.0
