,19000,19500,20000,20500,21000,21500,22000,22500,23000,24000,25000
2022-07-08,0,0,0,0,74.44,61.3,60.87,63.24,64.19,82.78,91.01
2022-07-09,0,0,0,0,46.14,54.65,49.88,70.01,76.86,87.12,0
