date,40000,40500,40750,41000,41250,41500,41750,42000,42250,42500,42750,43000,43250,43500,43750,44000,44250,44500,44750,45000,45500,46000,46500,47000,47500,48000,48500,49000,49500,50000
2023-12-04,0.0,0.0,0.0,46.81,47.16,48.78,49.59,49.09,50.02,52.23,51.47,56.25,0.0,53.99,0.0,57.11,0.0,60.12,0.0,62.7,62.94,65.81,70.95,77.97,77.57,79.36,77.12,85.37,0.0,87.11
2023-12-05,48.36,69.0,65.38,61.33,61.2,54.3,64.96,56.52,58.37,47.59,58.7,52.69,0.0,53.57,51.14,51.31,53.62,52.62,55.65,59.55,61.52,65.93,69.32,75.12,78.99,78.31,88.61,95.55,0.0,94.65
2023-12-06,0.0,0.0,0.0,0.0,81.62,0.0,79.21,59.86,62.66,55.24,52.58,49.08,54.14,32.53,32.5,35.33,42.66,41.98,49.74,49.4,58.74,72.18,71.76,76.22,83.43,88.17,91.79,111.0,109.93,107.89
