,15000,16000,17000,18000,18250,18500,18750,19000,19250,19500,19750,20000,21000
2022-09-23,0,0,89.17,73.78,0,72.1,0,57.99,0,53.02,0,51.72,73.06
2022-09-24,0,0,0,0,0,0.0,40.12,47.11,39.05,67.78,53.92,55.18,0
