date,57000,58000,61000,61500,62000,62500,63000,63500,64000,64500,65000,65500,66000,66500,67000,67500,68000,68500,69000,69500,70000,70500,71000,72000,73000,74000,75000,76000
2024-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.55,46.1,44.72,44.79,45.39,45.78,45.54,49.1,46.2,49.7,50.98,53.09,50.02,54.49,55.27,57.0,65.15,66.26,66.12,66.07,67.8
2024-08-01,0.0,77.01,0.0,0.0,59.58,46.27,55.87,55.02,52.68,50.24,50.34,50.22,49.86,49.83,51.54,52.49,64.04,57.44,60.86,57.83,59.33,70.4,68.77,73.9,67.18,0.0,0.0,0.0
2024-08-02,120.72,0.0,60.9,49.0,51.04,51.16,53.68,64.34,81.9,76.44,78.54,83.75,90.5,87.54,94.4,98.63,68.59,53.67,55.33,60.07,64.22,70.54,65.58,91.1,94.22,103.78,0.0,0.0
