date,98000,98500,99000,99500,100000,100500,101000,101500,102000,102500,103000,103500,104000,104500,105000,106000,107000,108000,109000,110000,111000,112000,113000,114000,116000,118000,120000,122000,124000
2025-06-20,0.0,0.0,0.0,0.0,38.65,0.0,0.0,0.0,26.2,0.0,28.08,0.0,27.11,0.0,28.17,28.19,30.04,33.45,38.47,38.26,42.01,34.26,48.91,47.55,53.8,58.21,64.04,70.73,67.07
2025-06-21,0.0,0.0,0.0,0.0,0.0,0.0,38.16,0.0,41.73,0.0,37.49,0.0,42.72,0.0,42.43,41.86,43.72,46.05,58.52,57.71,62.44,42.71,49.22,76.67,81.92,92.71,102.36,0.0,0.0
2025-06-22,52.36,53.33,51.4,48.02,49.1,54.66,47.84,49.54,42.82,49.39,57.01,49.83,54.08,59.09,61.98,67.81,84.19,78.17,71.73,115.01,123.72,72.4,76.39,82.18,94.36,98.07,0.0,0.0,0.0
