date,39500,40500,41000,41500,42000,42250,42500,42750,43000,43250,43500,43750,44000,44500,45000,45500,46000,46500,47000,47500,48000,49000
2024-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.12,0.0,26.46,0.0,28.18,30.19,33.43,32.82,40.96,40.09,45.66,48.4,50.76,58.55
2024-02-04,0.0,0.0,0.0,0.0,0.0,0.0,36.03,0.0,37.21,0.0,35.07,0.0,38.18,43.12,35.87,38.6,42.77,54.16,0.0,0.0,0.0,0.0
2024-02-05,90.03,82.05,73.29,52.95,44.49,27.21,24.95,22.45,24.87,26.82,33.0,44.39,51.6,48.58,50.06,49.72,63.02,63.36,0.0,0.0,0.0,0.0
