date,Open,High,Low,Close,Volume
2021-02-13,47130.5,49500.0,46264.0,48887.0,14566.10252864
2021-02-14,48891.5,49850.0,45730.5,47337.5,22870.58876581
2021-02-15,47336.0,50698.5,47100.0,49224.5,20498.83332135
2021-02-16,49241.5,51450.0,47810.5,51267.5,29624.89294476
2021-02-17,51276.5,52719.0,50615.5,52032.0,20186.82762363
2021-02-18,52031.0,52367.5,50750.5,51743.0,16922.42332236
2021-02-19,51744.0,56700.0,51675.0,55339.5,24480.00021467
2021-02-20,55315.0,57626.5,53969.5,56158.0,16568.16282069
2021-02-21,56158.5,58463.0,55154.5,56526.0,17313.44916505
2021-02-22,56526.0,56701.0,47800.0,49679.5,63780.71693743
2021-02-23,49661.0,51374.0,44925.5,50114.0,65302.06345226
2021-02-24,50127.5,51434.5,48054.0,50455.5,21225.36029638
2021-02-25,50454.0,52100.0,44125.0,44988.5,40904.09063508
2021-02-26,44988.5,48538.0,44949.0,47197.0,29810.41087161
2021-02-27,47180.5,47908.0,43824.0,44471.0,18114.26879698
2021-02-28,44463.0,46914.5,43060.0,46362.0,19613.78818105
2021-03-01,46379.5,50288.5,46363.5,48410.0,21213.84187312
2021-03-02,48416.5,50039.5,47094.5,49844.0,16397.39294296
2021-03-03,49844.0,52678.0,49029.0,49743.5,24710.3088847
2021-03-04,49745.0,50807.0,46315.0,47389.5,29372.02867362
2021-03-05,47388.0,49489.0,46393.5,48863.5,19562.10421976
2021-03-06,48857.0,50248.0,47088.0,50118.0,11365.5631071
2021-03-07,50117.0,51888.0,49550.0,49810.0,16226.69981986
2021-03-08,49818.0,54499.0,49321.0,53615.0,20117.45861605
2021-03-09,53616.5,55900.0,52981.0,54251.0,18830.38874645
2021-03-10,54250.0,57488.0,54117.0,55041.0,20786.61589111
2021-03-11,55041.5,58281.0,54287.0,56760.5,23222.06823557
2021-03-12,56772.0,57800.0,55067.5,57430.5,21625.68070239
2021-03-13,57451.5,61879.0,57171.0,60557.0,23495.4393136
2021-03-14,60543.5,61188.0,57300.0,57878.0,20038.31368156
2021-03-15,57875.0,58395.0,53277.0,55253.0,35915.41650962
2021-03-16,55254.0,57222.0,54651.5,55875.0,17721.37420993
2021-03-17,55875.5,59583.5,54150.0,58406.0,22190.34223382
2021-03-18,58403.5,60149.0,56310.0,57842.5,19676.1654537
2021-03-19,57851.0,59523.0,57504.5,58449.0,11481.93398521
2021-03-20,58449.0,59974.0,56752.5,57058.5,13389.86995299
2021-03-21,57046.0,58199.0,55510.5,57627.0,11829.52905084
2021-03-22,57627.0,58515.5,52977.0,54175.0,21700.5227976
2021-03-23,54174.5,55875.0,53593.0,55527.5,17331.38889282
2021-03-24,55526.5,57263.5,51550.0,52275.0,28084.94330537
2021-03-25,52256.5,53645.5,50456.0,53608.0,25683.31018266
2021-03-26,53607.5,55530.5,52581.0,55009.0,15737.14070731
2021-03-27,55009.0,56623.0,54005.5,56250.0,9577.46148395
2021-03-28,56250.0,56616.0,54724.5,55961.0,10222.0223908
2021-03-29,55961.0,58490.0,55961.0,58202.0,15414.21717304
2021-03-30,58202.0,59933.5,57299.0,58184.0,16382.9569489
2021-03-31,58209.5,59755.0,56888.0,58912.5,17028.41730405
2021-04-01,58913.0,60376.0,57980.0,59508.0,16923.50909136
2021-04-02,59507.5,59764.5,58479.0,59375.0,9283.34376239
2021-04-03,59375.5,59892.0,56525.0,57696.5,15526.55353081
2021-04-04,57697.0,58575.0,56850.5,57313.5,9828.41969284
2021-04-05,57313.5,59627.5,56801.0,58642.0,11216.5564382
2021-04-06,58636.0,59106.5,57272.0,57895.0,14649.3223197
2021-04-07,57893.5,57989.5,55501.0,57068.5,20533.0555766
2021-04-08,57070.5,58457.0,56365.5,58130.5,9951.68785631
2021-04-09,58130.5,61662.0,57731.0,60673.5,15915.62578885
2021-04-10,60674.0,61089.5,58444.5,59728.0,14901.51868912
2021-04-11,59728.0,61421.0,59248.0,60827.0,10634.58091571
2021-04-12,60827.0,61471.5,59468.0,61135.5,13964.35092064
2021-04-13,61136.0,64956.5,61128.5,64390.0,21991.05828486
2021-04-14,64390.5,64911.5,61343.0,62876.0,26757.23781087
2021-04-15,62897.0,63894.0,61077.5,61440.5,18622.46713622
2021-04-16,61460.0,62607.0,60049.5,62224.5,18291.62922563
2021-04-17,62225.0,62559.0,49288.5,56289.5,41508.8955451
2021-04-18,56289.5,57548.0,53214.0,57388.0,17808.99561307
2021-04-19,57398.0,57597.5,53404.5,54449.0,25857.57594805
2021-04-20,54460.0,57120.0,54301.5,55342.5,20779.04610932
2021-04-21,55344.0,56405.0,52653.0,54208.0,25383.48633171
2021-04-22,54212.5,55488.0,47466.5,47696.0,58606.64652185
2021-04-23,47696.0,51300.0,47266.5,49884.5,23201.90246403
2021-04-24,49884.5,51057.5,48739.0,49704.5,11629.98476506
2021-04-25,49707.0,53133.0,46997.0,52910.0,22843.1951184
2021-04-26,52910.5,54888.0,52362.0,54558.0,16450.95759409
2021-04-27,54574.0,55759.0,53937.5,54363.5,13615.49790106
2021-04-28,54359.5,56500.0,53574.5,54505.0,13743.19467366
2021-04-29,54505.5,54784.0,52374.0,54452.0,14375.20550693
2021-04-30,54452.5,58546.0,54150.5,57841.0,16024.1019557
2021-05-01,57842.5,58167.0,56268.0,56724.5,7691.74679877
2021-05-02,56724.5,58938.0,56124.5,58866.5,8899.77874384
2021-05-03,58878.0,59069.0,54750.0,56008.5,15960.30409568
2021-05-04,55997.0,56694.0,52925.0,54906.0,19803.68553546
2021-05-05,54917.0,57922.0,54780.0,56916.0,14584.84509898
2021-05-06,56915.5,58498.0,55326.5,55831.5,15452.84041371
2021-05-07,55838.5,58789.5,55648.0,58588.5,13106.3447556
2021-05-08,58583.0,59635.5,57602.5,58040.5,11841.97573811
2021-05-09,58041.5,59708.0,56340.5,58450.0,11415.0594594
2021-05-10,58470.0,58710.0,53713.0,55829.5,23443.52111392
2021-05-11,55824.5,58081.5,54881.0,57224.0,10208.69041246
2021-05-12,57221.0,57300.0,45491.0,50928.0,41402.38112524
2021-05-13,50934.0,50983.0,47022.5,50135.5,28542.3025217
2021-05-14,50139.5,51655.0,48470.5,48522.0,15075.27827859
2021-05-15,48537.0,49650.5,46472.0,49410.5,20403.06229054
2021-05-16,49411.0,49829.0,42000.0,45114.5,63167.05366221
2021-05-17,45113.0,45873.0,42114.5,45212.5,40044.52203871
2021-05-18,45231.5,45708.5,38514.0,40365.5,44207.86626069
2021-05-19,40365.5,40816.0,28508.5,40030.5,127569.63931285
2021-05-20,40027.0,42473.5,38225.0,39904.0,41014.64825286
2021-05-21,39921.5,41779.5,33450.0,36323.0,53545.82037507
2021-05-22,36321.5,38912.5,35563.0,35931.5,20158.81731276
2021-05-23,35921.0,36975.5,31110.0,36739.0,48506.36750788
2021-05-24,36730.0,39960.0,35962.0,39060.0,25931.17507833
2021-05-25,39058.5,41088.0,36517.5,40562.5,19681.90765004
2021-05-26,40545.0,40950.0,37194.5,38343.0,18283.70822868
2021-05-27,38342.0,40490.5,36520.0,37049.0,22716.86367123
2021-05-28,37035.5,37388.5,34714.0,36213.5,28368.3756649
2021-05-29,36187.5,36382.0,33400.0,36016.0,16767.6058394
2021-05-30,36026.5,36500.0,34205.0,35913.0,9130.11115315
2021-05-31,35895.5,37914.5,35631.0,36870.5,12140.7977687
2021-06-01,36872.0,37484.0,35640.0,37267.5,13341.90683119
2021-06-02,37268.0,39051.5,36891.5,38646.5,11999.78928837
2021-06-03,38652.0,39483.0,36350.0,36640.5,14072.76735188
2021-06-04,36640.5,37950.0,35587.0,37612.5,14064.04545457
2021-06-05,37612.0,37895.0,34822.0,36164.5,13680.5417042
2021-06-06,36164.5,36824.5,35213.5,36168.5,7518.09533617
2021-06-07,36168.5,36816.5,32141.5,32966.0,20899.41827197
2021-06-08,32977.5,34524.5,31000.0,34188.0,25229.37461874
2021-06-09,34190.5,37653.0,33874.5,36987.5,24457.65476539
2021-06-10,36979.5,38498.0,35807.0,37158.0,22568.27101667
2021-06-11,37160.0,37696.0,35010.0,35286.0,12955.07847573
2021-06-12,35283.5,36244.5,34615.0,35280.0,8742.39190542
2021-06-13,35278.0,39870.5,35190.5,39585.5,16940.56726297
2021-06-14,39586.0,41039.0,38927.0,40387.0,14821.65932121
2021-06-15,40386.0,41356.0,39529.5,40127.5,13413.10042276
2021-06-16,40127.0,40258.0,38072.0,39198.5,16628.19319112
2021-06-17,39213.5,39578.0,37190.0,37686.5,16610.86269729
2021-06-18,37686.5,38024.0,34798.0,35779.0,17310.32829571
2021-06-19,35779.5,36429.5,35104.0,35619.0,8690.12107103
2021-06-20,35618.0,36125.0,32228.0,33006.5,25259.07785616
2021-06-21,33010.5,33639.5,31140.5,32623.0,28290.32883874
2021-06-22,32623.5,34382.5,28800.0,33980.0,48404.70745942
2021-06-23,33981.5,34850.0,32311.5,32841.0,18486.11977404
2021-06-24,32841.0,35497.5,32832.0,34290.5,18280.21028885
2021-06-25,34290.5,34476.0,30629.5,30701.0,26013.40307233
2021-06-26,30705.0,33472.0,30122.0,33276.0,19983.63527307
2021-06-27,33277.5,35311.0,32280.0,35027.5,18638.94150515
2021-06-28,35027.5,35478.0,33873.0,34867.0,16808.24679008
2021-06-29,34867.0,36617.0,34651.5,35253.0,15751.00213709
2021-06-30,35252.5,35325.5,33317.0,33340.5,17011.85365071
2021-07-01,33341.5,33962.5,32677.0,33387.0,11415.11189122
2021-07-02,33382.0,34671.0,32746.5,34488.0,11465.27244308
2021-07-03,34491.5,35702.5,34274.5,35560.0,9255.04703602
2021-07-04,35578.0,35949.0,34000.0,34257.5,8485.43343878
2021-07-05,34257.5,34938.0,33075.5,34863.0,13054.49105686
2021-07-06,34863.0,35139.0,33495.0,34737.5,13961.04840708
2021-07-07,34737.0,35094.5,32255.0,32473.5,13600.90982542
2021-07-08,32470.5,33315.0,32093.0,32896.5,12297.6485765
2021-07-09,32897.0,34256.0,32611.5,33780.5,10533.27778264
2021-07-10,33780.5,34175.0,33020.0,33515.0,6222.11963996
2021-07-11,33520.5,34737.0,33432.0,34284.0,7175.38622302
2021-07-12,34282.5,34492.5,32667.0,33192.5,9007.83372078
2021-07-13,33193.0,33345.0,31614.0,31918.0,11431.60080485
2021-07-14,31918.0,33175.0,31565.0,32456.5,11956.46147311
2021-07-15,32449.0,32603.5,31133.0,31794.5,11786.16179822
2021-07-16,31795.0,32257.5,31009.5,31518.0,11438.50680627
2021-07-17,31518.5,32430.0,31247.5,31700.0,8165.61226684
2021-07-18,31695.5,31917.5,31075.0,31606.0,6781.38339943
2021-07-19,31605.5,31666.5,29485.5,29824.0,17376.76735447
2021-07-20,29822.5,30959.5,29246.0,30822.0,15029.70424497
2021-07-21,30822.5,32953.5,30724.5,32124.0,21810.14657028
2021-07-22,32124.0,32943.5,31713.5,32493.0,10290.50409957
2021-07-23,32501.5,33954.0,31999.5,33845.0,13639.23880672
2021-07-24,33845.0,34841.5,33572.0,34727.0,10633.20448274
2021-07-25,34729.0,39873.0,33888.0,38201.0,24896.97130732
2021-07-26,38189.5,40597.5,36425.0,37162.5,28291.36599894
2021-07-27,37161.0,40385.0,37009.5,39924.5,19255.23781545
2021-07-28,39924.5,40938.0,38800.5,39971.5,17987.89465111
2021-07-29,39975.5,40681.5,39404.5,39787.5,13202.98391615
2021-07-30,39787.5,42500.0,38336.5,41599.5,22207.61217733
2021-07-31,41596.0,42659.5,41077.5,41754.0,7862.79046356
2021-08-01,41754.5,41990.0,39170.0,40087.0,17558.67381664
2021-08-02,40081.5,40146.0,37937.5,38562.0,16873.39808049
2021-08-03,38569.5,38793.0,37556.5,37799.5,13221.02891253
2021-08-04,37799.5,39984.0,37461.0,38870.5,14808.42618806
2021-08-05,38873.0,41404.5,37215.5,40746.5,29265.70798561
2021-08-06,40752.5,43988.0,40331.0,43257.0,19200.40152356
2021-08-07,43250.0,45399.0,42503.0,44905.5,14624.96997982
2021-08-08,44896.5,45265.0,42801.0,43863.0,13650.89045894
2021-08-09,43855.0,46818.5,43638.5,45990.5,19920.52401997
2021-08-10,45990.5,46491.0,44684.5,46404.0,11225.14941923
2021-08-11,46408.0,46800.0,44854.0,45292.0,11194.9832289
2021-08-12,45292.0,46400.0,43752.5,46129.5,13416.37639605
2021-08-13,46141.5,47989.0,46019.0,47652.5,10789.6128241
2021-08-14,47652.0,48293.0,45667.5,45778.0,10757.46966773
2021-08-15,45776.5,48120.5,45500.0,47334.0,10887.09846015
2021-08-16,47340.0,47763.5,45262.5,45942.5,11458.22778033
2021-08-17,45960.5,47220.0,44250.0,44979.0,15315.54543864
2021-08-18,44972.5,46078.5,43953.5,44723.0,14140.29878471
2021-08-19,44691.0,47450.0,44168.5,46812.0,16247.13981027
2021-08-20,46812.0,49440.5,46757.5,48996.5,12994.03325248
2021-08-21,48996.5,49860.0,48257.5,49253.0,9301.47757786
2021-08-22,49253.0,50512.0,48025.0,50203.0,11507.04048883
2021-08-23,50203.5,50600.5,48777.0,49841.0,10961.80622718
2021-08-24,49841.0,49949.5,47584.5,48160.0,12631.23203836
2021-08-25,48160.5,49405.5,46565.0,46885.0,19183.3435083
2021-08-26,46887.5,47687.5,46300.0,47534.0,14952.03758431
2021-08-27,47533.5,49353.0,46998.0,48990.5,10789.54095135
2021-08-28,48990.0,49713.5,47775.0,48525.5,6665.2496017
2021-08-29,48524.0,49459.0,47061.5,47978.5,9820.85360449
2021-08-30,47978.5,48765.5,46706.0,47784.0,12308.63316024
2021-08-31,47800.0,48306.5,46545.5,47216.5,10796.96257879
2021-09-01,47216.5,50425.0,47152.5,49890.0,14668.3553265
2021-09-02,49888.5,50423.5,48351.0,49320.0,12874.69830922
2021-09-03,49323.5,51193.0,49297.5,50220.5,14818.07819856
2021-09-04,50220.0,50599.5,49383.5,49900.5,5188.18618396
2021-09-05,49894.5,52088.5,49855.0,51865.0,10014.20059266
2021-09-06,51864.5,52994.0,51063.5,52379.5,9370.51646261
2021-09-07,52379.5,52392.0,42000.0,45093.5,46084.5707598
2021-09-08,45102.5,46849.5,44427.0,46307.0,12991.90583272
2021-09-09,46307.0,47446.5,45639.0,46190.5,9266.52074094
2021-09-10,46189.5,46536.0,44150.0,45051.5,11900.31527775
2021-09-11,45051.5,45999.5,44771.0,45393.5,5642.75059503
2021-09-12,45391.0,46526.0,44167.0,44480.5,9527.71799979
2021-09-13,44496.0,46920.0,43402.5,45758.5,15853.25868399
2021-09-14,45751.0,47500.0,45722.5,47227.5,9492.00215507
2021-09-15,47193.5,48556.0,47027.0,48363.5,10131.05647586
2021-09-16,48363.5,48376.5,47060.5,47734.0,9133.0818965
2021-09-17,47724.0,48864.0,46683.0,48646.0,11316.0204061
2021-09-18,48645.5,48846.5,47606.0,48163.0,4648.2771436
2021-09-19,48163.5,48350.0,44461.0,44824.0,12552.66399514
2021-09-20,44812.0,45289.5,40100.0,43288.5,31643.34973909
2021-09-21,43287.5,43652.5,39500.5,42555.5,27069.47973843
2021-09-22,42547.0,44408.5,41850.5,44237.5,14348.11634755
2021-09-23,44237.5,45149.0,43342.0,44802.5,14298.28603366
2021-09-24,44800.5,45092.5,40706.5,42385.5,23131.01606762
2021-09-25,42394.5,42981.0,40775.5,41273.0,7493.77530939
2021-09-26,41259.5,44384.0,41059.5,43731.0,12564.21774639
2021-09-27,43741.5,44155.5,41662.0,41786.5,9290.95505896
2021-09-28,41776.5,42615.0,40738.0,42460.0,12128.66114253
2021-09-29,42459.5,43853.0,40874.0,43293.0,11230.70925566
2021-09-30,43292.5,44847.5,42711.0,44824.0,14171.99467124
2021-10-01,44823.5,48500.0,44720.5,47744.0,15488.15214786
2021-10-02,47744.0,48438.5,47140.0,47914.0,4978.73537255
2021-10-03,47913.5,49300.0,47305.0,47884.0,6447.44780121
2021-10-04,47865.5,49864.0,46940.0,49494.5,11347.59065933
2021-10-05,49494.5,51937.0,49422.5,51459.0,11142.52138754
2021-10-06,51459.0,55822.0,50433.5,54826.0,18156.45259401
2021-10-07,54824.0,55073.0,53400.0,54886.0,10114.61906817
2021-10-08,54886.0,56636.0,53711.5,54979.0,11163.12522941
2021-10-09,54980.0,56164.5,54119.0,55728.5,5255.66883251
2021-10-10,55728.5,57135.5,54388.5,56856.5,10590.85720596
2021-10-11,56856.5,57880.5,55947.0,57410.0,7816.05373407
2021-10-12,57396.5,57674.5,53679.0,54671.5,11329.07301382
2021-10-13,54665.5,58608.0,54301.0,57410.0,10219.04000973
2021-10-14,57406.5,60109.5,56786.0,59326.0,14019.30904019
2021-10-15,59325.5,63100.0,58778.0,61758.0,17266.67200797
2021-10-16,61758.0,62100.0,60185.0,60393.0,5484.09890336
2021-10-17,60389.5,62764.5,59000.0,61905.5,9678.11592131
2021-10-18,61884.0,63171.5,59880.0,62300.5,12516.10924369
2021-10-19,62300.5,64539.0,61329.5,64071.0,10712.1436124
2021-10-20,64071.0,67161.5,63784.0,65167.0,18356.87378718
2021-10-21,65163.5,66737.5,61662.0,63420.5,20494.32778409
2021-10-22,63426.5,63756.0,60050.0,60900.5,12327.15237832
2021-10-23,60900.5,61770.0,59640.0,60747.0,5913.61965842
2021-10-24,60747.5,62914.5,59533.0,62675.5,7938.48673122
2021-10-25,62675.0,63798.0,62224.5,62478.0,9920.26610041
2021-10-26,62477.0,63142.5,59850.0,59974.5,13777.67385623
2021-10-27,59975.0,59989.0,58033.5,59072.5,13422.07171874
2021-10-28,59072.5,62634.0,57285.0,60638.5,17623.93050073
2021-10-29,60639.0,63023.0,60500.0,61648.0,10998.09447755
2021-10-30,61648.0,62572.5,60800.0,61417.0,4651.35266978
2021-10-31,61417.5,62437.5,59490.0,62236.5,10347.78571828
2021-11-01,62237.5,62500.0,60333.0,61632.0,9907.43106215
2021-11-02,61630.5,64365.0,61468.5,63478.0,9702.27064732
2021-11-03,63483.0,63484.5,60118.0,61946.0,11025.27858474
2021-11-04,61946.0,62679.0,60730.0,62144.0,10378.56984702
2021-11-05,62143.0,62313.0,60552.0,60807.0,7660.77535212
2021-11-06,60816.5,62400.0,60076.5,61828.0,6070.22350726
2021-11-07,61828.0,66461.0,61563.5,66023.5,10821.38425025
2021-11-08,66023.5,68668.5,65263.0,67949.0,8973.53024573
2021-11-09,67942.0,68340.0,66289.0,66502.0,7626.04461765
2021-11-10,66502.5,69140.0,62755.0,65272.5,17816.52038374
2021-11-11,65272.5,65650.0,64113.0,64592.0,6545.90537383
2021-11-12,64592.0,65026.5,62290.0,64041.5,11584.64808298
2021-11-13,64046.0,65381.5,63399.0,64623.5,4002.02214307
2021-11-14,64638.5,66232.0,63585.0,65588.5,6408.91166977
2021-11-15,65588.5,66417.5,60333.0,60787.5,17381.18498815
2021-11-16,60797.0,61385.0,58570.5,59727.0,15913.73418612
2021-11-17,59717.0,60998.5,58380.0,59763.5,8660.81471301
2021-11-18,59764.0,59987.0,55617.5,56004.5,20615.92645701
2021-11-19,55994.5,58987.0,55984.5,58436.5,8358.77296906
2021-11-20,58436.5,59878.5,57410.0,58998.0,4370.75871474
2021-11-21,58995.5,60074.0,56875.0,57340.0,7695.65544801
2021-11-22,57340.5,59549.0,55603.5,56055.5,16824.06407047
2021-11-23,56033.0,57895.0,55311.0,56543.0,14546.71864191
2021-11-24,56551.0,58311.0,55666.5,57694.0,10965.06399744
2021-11-25,57693.5,59460.0,56700.0,57044.5,11133.11344759
2021-11-26,57049.0,57049.0,53515.0,54405.5,17770.32044386
2021-11-27,54405.5,55315.0,53750.0,54582.5,6318.64495681
2021-11-28,54582.5,58312.0,53287.0,57589.5,11068.64327808
2021-11-29,57589.5,58900.0,55950.0,56541.0,9691.31159716
2021-11-30,56547.0,59330.0,56290.5,57223.0,15298.93888386
2021-12-01,57229.5,59109.0,55830.0,56868.0,12706.18439875
2021-12-02,56848.0,57400.0,56050.0,56768.0,8979.11192797
2021-12-03,56770.0,57689.5,39997.0,47392.5,38486.06600589
2021-12-04,47330.5,49777.5,46200.0,49386.5,17015.05476961
2021-12-05,49386.5,49748.0,47789.5,48479.5,13059.51416181
2021-12-06,48465.0,51698.0,47150.0,51032.0,18640.32541701
2021-12-07,51024.5,52006.5,50095.0,50551.0,11424.16836904
2021-12-08,50561.5,51270.0,48690.0,50057.5,11916.9919738
2021-12-09,50063.0,50078.5,47348.0,47735.5,14791.26589969
2021-12-10,47738.5,50168.0,46800.0,48080.0,16014.84857875
2021-12-11,48079.5,49734.5,47895.0,49377.0,5505.79133754
2021-12-12,49377.0,50800.0,48500.5,48784.0,8675.80073966
2021-12-13,48784.0,49226.0,45737.0,47029.0,15552.31945276
2021-12-14,47045.0,48825.0,46461.5,48247.0,10087.71198701
2021-12-15,48247.5,49559.0,46590.5,48770.0,15707.99197248
2021-12-16,48770.0,49464.0,46675.0,46995.0,9896.98175235
2021-12-17,46990.5,47440.0,45450.0,46406.0,14986.98750302
2021-12-18,46389.0,48111.0,46204.5,47533.0,5286.14353419
2021-12-19,47517.0,48320.0,46126.5,46432.5,6702.3911893
2021-12-20,46447.0,48850.0,45590.5,48641.0,10187.89170764
2021-12-21,48641.0,49642.0,48309.5,49265.5,6783.30275497
2021-12-22,49266.5,49601.5,48067.5,48164.5,5182.23607456
2021-12-23,48165.0,51555.5,48115.0,51061.0,8733.76736881
2021-12-24,51060.5,51961.5,50446.5,50973.0,5820.03460579
2021-12-25,50979.0,51227.0,49642.5,49982.5,6487.46071601
2021-12-26,49982.5,51347.0,49409.0,50767.5,5686.49655781
2021-12-27,50767.5,52194.0,48666.5,49256.5,11650.54214502
2021-12-28,49261.0,49505.5,47322.0,47601.5,11909.95172141
2021-12-29,47591.0,48125.0,45892.5,46999.5,12591.17916772
2021-12-30,46999.5,47938.5,46724.0,47184.0,11532.47862045
2021-12-31,47184.0,48620.0,45620.0,47255.0,12816.32877933
2022-01-01,47232.5,47974.0,46760.0,47193.5,3921.8414648
2022-01-02,47202.5,48044.5,46664.0,47061.0,4468.8950731
2022-01-03,47064.5,47614.5,45689.0,46571.0,8077.46673439
2022-01-04,46588.0,47574.0,45550.0,46427.0,9403.86688823
2022-01-05,46427.0,47099.5,42327.0,43241.0,25675.11984914
2022-01-06,43240.0,43593.5,41000.5,41721.5,14390.89569369
2022-01-07,41708.0,43105.5,40598.5,41918.5,14928.40507361
2022-01-08,41920.5,42325.0,40547.5,41817.5,9307.69257743
2022-01-09,41810.5,42800.0,41225.5,42056.5,6398.47071358
2022-01-10,42068.0,42398.0,39650.0,42197.5,21641.50121752
2022-01-11,42216.0,43123.0,41284.0,42559.5,11348.46344445
2022-01-12,42559.5,44400.0,42515.0,43718.5,9690.24896998
2022-01-13,43718.5,44439.5,42312.5,42633.5,11021.02976555
2022-01-14,42625.0,43469.5,41739.0,43062.0,8895.43784028
2022-01-15,43072.0,43820.0,42572.0,43205.5,3723.39481182
2022-01-16,43205.5,43499.5,42336.0,42674.5,5092.75472963
2022-01-17,42671.0,42944.5,41554.0,42050.5,7360.70135183
2022-01-18,42050.5,42717.5,41156.0,41255.5,10402.53963155
2022-01-19,41265.0,42589.0,41139.5,42088.0,8652.51484964
2022-01-20,42084.5,43529.5,38220.5,39115.0,18976.75368327
2022-01-21,39123.0,39274.5,35111.5,35374.5,25127.12190922
2022-01-22,35375.0,36164.5,34000.0,35588.5,20577.0330197
2022-01-23,35588.5,36565.0,34618.5,34878.5,16281.9586174
2022-01-24,34892.5,37571.0,32925.0,36084.5,31463.60177309
2022-01-25,36074.0,37985.5,35985.5,37365.0,14033.76977045
2022-01-26,37374.0,38918.0,35514.0,36194.5,21871.61582344
2022-01-27,36182.0,37525.5,35537.5,36823.5,15795.26737895
2022-01-28,36827.0,38037.0,36170.5,37857.0,10979.16571755
2022-01-29,37857.0,38748.0,37299.0,38270.0,8577.65539997
2022-01-30,38278.5,38391.5,36641.0,37125.5,6096.58616136
2022-01-31,37133.5,38778.0,36813.0,38477.0,8713.23722077
2022-02-01,38477.5,39300.0,38014.5,38289.0,10861.44927082
2022-02-02,38304.0,38769.5,36588.0,37046.0,11355.99717122
2022-02-03,37042.0,38241.0,36264.5,37886.5,11997.34598227
2022-02-04,37886.0,41930.0,37306.5,41423.5,21409.2151196
2022-02-05,41423.5,41930.0,40966.0,41662.0,7151.53622145
2022-02-06,41656.5,43035.0,41149.5,42771.0,12285.9925507
2022-02-07,42766.5,45523.5,42256.0,44905.5,17478.07538794
2022-02-08,44905.5,44967.0,42713.0,43834.0,16993.17407761
2022-02-09,43841.5,44847.5,43219.5,44144.5,9893.94712682
2022-02-10,44144.5,45854.5,42621.0,43395.0,26275.08379814
2022-02-11,43395.0,43957.5,41749.0,42129.5,13328.47789778
2022-02-12,42121.5,43117.0,41730.0,42440.0,6833.87639739
2022-02-13,42440.0,42779.0,41559.0,42339.5,5790.25676608
2022-02-14,42340.0,43793.0,41804.0,43723.0,9769.54624337
2022-02-15,43729.5,44794.5,43636.0,44232.5,11798.33221504
2022-02-16,44232.5,44406.5,43316.0,43950.5,9433.52590732
2022-02-17,43950.5,44057.0,40083.0,40656.0,14920.76223931
2022-02-18,40656.0,40986.5,39420.0,40288.5,10234.36361447
2022-02-19,40287.0,40367.0,38607.5,38814.0,8398.62186401
2022-02-20,38816.0,39540.0,37997.0,39306.5,9472.12334
2022-02-21,39303.0,39378.5,36317.0,36765.5,23033.65538186
2022-02-22,36768.0,38484.5,36764.5,38180.5,13866.87317622
2022-02-23,38183.5,39268.0,34321.5,35307.5,24051.16980565
2022-02-24,35311.5,39900.0,34825.0,38516.5,27348.17404519
2022-02-25,38512.5,40334.5,38038.0,39218.5,13358.63162505
2022-02-26,39220.0,39713.5,38213.5,38800.5,6679.29776688
2022-02-27,38800.5,39875.0,36985.5,38341.5,13052.7340369
2022-02-28,38337.5,44230.0,37941.5,43510.5,21723.84308487
2022-03-01,43505.5,44966.0,42830.0,44012.5,14543.72038058
2022-03-02,44018.0,45341.5,42945.0,43506.0,13229.3426841
2022-03-03,43506.0,44106.5,41085.5,41462.5,13946.40071894
2022-03-04,41462.5,41946.0,38571.0,38996.0,15195.80988859
2022-03-05,38996.0,39721.0,38801.0,39375.0,4897.11204477
2022-03-06,39375.0,39390.0,37571.0,37889.0,9275.23422494
2022-03-07,37886.0,39552.5,37160.5,38545.0,17528.09870296
2022-03-08,38551.0,41881.0,38126.5,41806.5,17857.65556191
2022-03-09,41807.5,42596.5,38902.5,39254.0,16007.2525872
2022-03-10,39260.0,40290.5,38243.0,39150.0,17350.26016723
2022-03-11,39149.5,40261.0,38311.5,39098.0,8706.76723295
2022-03-12,39097.5,39475.0,38687.5,39090.0,3221.38654569
2022-03-13,39096.0,39190.0,37521.5,39085.5,8916.33431099
2022-03-14,39099.0,39941.0,38102.0,38433.0,9966.27192902
2022-03-15,38432.5,41748.5,38251.0,39603.5,15746.83412079
2022-03-16,39606.0,41495.0,39320.0,40756.0,16651.18036077
2022-03-17,40763.0,41254.0,40254.0,40592.0,6175.6643841
2022-03-18,40598.0,42369.5,40151.0,41663.0,8545.72035688
2022-03-19,41663.0,42430.5,41622.0,41892.0,4469.72024043
2022-03-20,41898.0,41983.5,40481.0,41122.5,6791.30193601
2022-03-21,41128.5,43420.0,40763.5,42253.5,12763.93960048
2022-03-22,42253.5,43265.5,41751.0,42130.5,8600.66824298
2022-03-23,42128.0,43574.0,41904.5,43083.0,9801.88486765
2022-03-24,43083.5,44441.5,42618.0,43967.0,11254.28310976
2022-03-25,43967.5,45141.0,43608.0,44567.5,9120.50140154
2022-03-26,44560.0,44965.5,44149.5,44751.5,4329.78577342
2022-03-27,44751.5,47677.5,44445.5,47027.5,9717.72624171
2022-03-28,47028.0,48223.5,46869.0,47375.0,8661.57944308
2022-03-29,47371.0,48129.5,46550.0,47404.5,8651.21768665
2022-03-30,47400.0,47727.5,46829.5,47204.0,6846.12709898
