,index_price
2020-12-24,23670.07
2020-12-25,24682.2
2020-12-26,26609.02
2020-12-27,26655.44
2020-12-28,27069.15
2020-12-29,27028.55
2020-12-30,28861.79
2020-12-31,29119.3
2021-01-01,29351.61
2021-01-02,32228.93
2021-01-03,33421.1
2021-01-04,31984.57
2021-01-05,34080.18
2021-01-06,36908.16
2021-01-07,39115.2
2021-01-08,40780.77
2021-01-09,40295.65
2021-01-10,38468.41
2021-01-11,35501.04
2021-01-12,33391.19
2021-01-13,37357.72
2021-01-14,38631.67
2021-01-15,36825.03
2021-01-16,36134.86
2021-01-17,36277.33
2021-01-18,35830.68
2021-01-19,36095.13
2021-01-20,35598.61
2021-01-21,31181.01
2021-01-22,32992.75
2021-01-23,32030.5
2021-01-24,32303.52
2021-01-25,32482.82
2021-01-26,32588.6
2021-01-27,30233.13
2021-01-28,33305.14
2021-01-29,34227.92
2021-01-30,34319.98
2021-01-31,33105.6
2021-02-01,33721.4
2021-02-02,35558.57
2021-02-03,37356.9
2021-02-04,36946.42
2021-02-05,37864.5
2021-02-06,39276.56
2021-02-07,38929.31
2021-02-08,46516.14
2021-02-09,46423.23
2021-02-10,44927.29
2021-02-11,47816.0
2021-02-12,47730.96
2021-02-13,47411.85
2021-02-14,48778.66
2021-02-15,48151.17
2021-02-16,49151.07
2021-02-17,52292.25
2021-02-18,51723.55
2021-02-19,55834.11
2021-02-20,55604.62
2021-02-21,57662.0
2021-02-22,53955.04
2021-02-23,48872.06
2021-02-24,49565.5
2021-02-25,46877.88
2021-02-26,46413.99
2021-02-27,45761.97
2021-02-28,45920.52
2021-03-01,49791.77
2021-03-02,48378.07
2021-03-03,50651.73
2021-03-04,48167.1
2021-03-05,49241.11
2021-03-06,48994.5
2021-03-07,51127.97
2021-03-08,52343.56
2021-03-09,54394.92
2021-03-10,56410.16
2021-03-11,57802.38
2021-03-12,56622.78
2021-03-13,61189.38
2021-03-14,59073.38
2021-03-15,55668.65
2021-03-16,56203.49
2021-03-17,58744.81
2021-03-18,57826.64
2021-03-19,58542.29
2021-03-20,58077.97
2021-03-21,58122.16
2021-03-22,54143.47
2021-03-23,54350.58
2021-03-24,52303.24
2021-03-25,51867.44
2021-03-26,54862.14
2021-03-27,56164.75
2021-03-28,55354.34
2021-03-29,57693.39
2021-03-30,58865.97
2021-03-31,58757.34
2021-04-01,58910.66
2021-04-02,59039.67
2021-04-03,57091.48
2021-04-04,58189.97
2021-04-05,58659.57
2021-04-06,57995.49
2021-04-07,56248.32
2021-04-08,57818.13
2021-04-09,58128.37
2021-04-10,59761.58
2021-04-11,59963.61
2021-04-12,59851.02
2021-04-13,63267.8
2021-04-14,62767.32
2021-04-15,63266.5
2021-04-16,61656.77
2021-04-17,60295.01
2021-04-18,56653.85
2021-04-19,56350.25
2021-04-20,56642.83
2021-04-21,53979.25
2021-04-22,51945.96
2021-04-23,50284.07
2021-04-24,50518.77
2021-04-25,48954.96
2021-04-26,53648.26
2021-04-27,55047.23
2021-04-28,54252.09
2021-04-29,53389.43
2021-04-30,57837.41
2021-05-01,57964.94
2021-05-02,57172.31
2021-05-03,57282.83
2021-05-04,53215.2
2021-05-05,57401.2
2021-05-06,56422.98
2021-05-07,57059.67
2021-05-08,58629.61
2021-05-09,58217.9
2021-05-10,55695.08
2021-05-11,56566.03
2021-05-12,48683.03
2021-05-13,49696.08
2021-05-14,49743.43
2021-05-15,46611.32
2021-05-16,46461.6
2021-05-17,43690.9
2021-05-18,42966.75
2021-05-19,37251.96
2021-05-20,40409.91
2021-05-21,36606.77
2021-05-22,37494.88
2021-05-23,34883.99
2021-05-24,38747.65
2021-05-25,38295.19
2021-05-26,39291.99
2021-05-27,38424.93
2021-05-28,35691.96
2021-05-29,34536.23
2021-05-30,35637.26
2021-05-31,37334.95
2021-06-01,36665.91
2021-06-02,37678.86
2021-06-03,38920.57
2021-06-04,37159.41
2021-06-05,35369.56
2021-06-06,35321.12
2021-06-07,33463.02
2021-06-08,33546.56
2021-06-09,37437.43
2021-06-10,36954.33
2021-06-11,37370.67
2021-06-12,35769.83
2021-06-13,38888.54
2021-06-14,40144.41
2021-06-15,40231.01
2021-06-16,38216.99
2021-06-17,37717.51
2021-06-18,35847.03
2021-06-19,35426.36
2021-06-20,35573.99
2021-06-21,31709.61
2021-06-22,32402.9
2021-06-23,33511.91
2021-06-24,34588.22
2021-06-25,31593.75
2021-06-26,31865.59
2021-06-27,34640.14
2021-06-28,34457.89
2021-06-29,35893.12
2021-06-30,35064.84
2021-07-01,33308.97
2021-07-02,33726.75
2021-07-03,34614.23
2021-07-04,35230.26
2021-07-05,33719.85
2021-07-06,34306.73
2021-07-07,33856.48
2021-07-08,32792.57
2021-07-09,33818.42
2021-07-10,33653.12
2021-07-11,34581.91
2021-07-12,33163.1
2021-07-13,32624.75
2021-07-14,32819.17
2021-07-15,31609.74
2021-07-16,31394.53
2021-07-17,31640.93
2021-07-18,31535.83
2021-07-19,30961.38
2021-07-20,29843.84
2021-07-21,32218.75
2021-07-22,32257.06
2021-07-23,33644.68
2021-07-24,34285.28
2021-07-25,35420.29
2021-07-26,37208.38
2021-07-27,39479.73
2021-07-28,39868.76
2021-07-29,40180.66
2021-07-30,42250.74
2021-07-31,41437.9
2021-08-01,39785.88
2021-08-02,39341.7
2021-08-03,38117.61
2021-08-04,39795.23
2021-08-05,40889.16
2021-08-06,42825.83
2021-08-07,44688.13
2021-08-08,43784.86
2021-08-09,46176.08
2021-08-10,45501.53
2021-08-11,45604.35
2021-08-12,44454.92
2021-08-13,47858.23
2021-08-14,47145.5
2021-08-15,47015.82
2021-08-16,45754.87
2021-08-17,44634.36
2021-08-18,45056.58
2021-08-19,46605.29
2021-08-20,49309.46
2021-08-21,49251.75
2021-08-22,49368.92
2021-08-23,49541.12
2021-08-24,47725.33
2021-08-25,48995.26
2021-08-26,47090.39
2021-08-27,49080.07
2021-08-28,48897.93
2021-08-29,48922.5
2021-08-30,47215.65
2021-08-31,46798.64
2021-09-01,48864.84
2021-09-02,49340.04
2021-09-03,49774.79
2021-09-04,50159.69
2021-09-05,51761.56
2021-09-06,52654.36
2021-09-07,46757.44
2021-09-08,46073.43
2021-09-09,46404.82
2021-09-10,44394.96
2021-09-11,45053.2
2021-09-12,46081.91
2021-09-13,45105.63
2021-09-14,46962.39
2021-09-15,48189.17
2021-09-16,47778.16
2021-09-17,47290.39
2021-09-18,48158.79
2021-09-19,47247.49
2021-09-20,42835.24
2021-09-21,40506.86
2021-09-22,43679.01
2021-09-23,44894.59
2021-09-24,42797.58
2021-09-25,42766.01
2021-09-26,43024.94
2021-09-27,42212.76
2021-09-28,40946.37
2021-09-29,41336.29
2021-09-30,43782.99
2021-10-01,48163.56
2021-10-02,47698.26
2021-10-03,48209.52
2021-10-04,49304.24
2021-10-05,51609.0
2021-10-06,55344.9
2021-10-07,53797.72
2021-10-08,53927.47
2021-10-09,55007.72
2021-10-10,54707.91
2021-10-11,57466.73
2021-10-12,56212.93
2021-10-13,57315.17
2021-10-14,57518.93
2021-10-15,61455.82
2021-10-16,60871.89
2021-10-17,61351.8
2021-10-18,61964.4
2021-10-19,64264.76
2021-10-20,66090.39
2021-10-21,62185.52
2021-10-22,60690.14
2021-10-23,61290.93
2021-10-24,60899.88
2021-10-25,62979.67
2021-10-26,60357.38
2021-10-27,58728.65
2021-10-28,60775.13
2021-10-29,62208.19
2021-10-30,61846.23
2021-10-31,61369.41
2021-11-01,61125.75
2021-11-02,63080.17
2021-11-03,62998.98
2021-11-04,61439.33
2021-11-05,60969.65
2021-11-06,61528.4
2021-11-07,63305.73
2021-11-08,67580.83
2021-11-09,66959.07
2021-11-10,64961.46
2021-11-11,64883.43
2021-11-12,64218.97
2021-11-13,64312.17
2021-11-14,65377.36
2021-11-15,63747.55
2021-11-16,60326.73
2021-11-17,60367.82
2021-11-18,56909.66
2021-11-19,57934.35
2021-11-20,59746.96
2021-11-21,58698.52
2021-11-22,56309.28
2021-11-23,57566.16
2021-11-24,57065.49
2021-11-25,58950.09
2021-11-26,53676.41
2021-11-27,54555.95
2021-11-28,57240.03
2021-11-29,57923.32
2021-11-30,57005.23
2021-12-01,57247.62
2021-12-02,56540.57
2021-12-03,53658.43
2021-12-04,49305.41
2021-12-05,49210.96
2021-12-06,50611.69
2021-12-07,50607.91
2021-12-08,50500.89
2021-12-09,47567.72
2021-12-10,46983.66
2021-12-11,49405.39
2021-12-12,50108.29
2021-12-13,46755.14
2021-12-14,48393.14
2021-12-15,48801.58
2021-12-16,47758.26
2021-12-17,46174.32
2021-12-18,46989.37
2021-12-19,46696.82
2021-12-20,46876.85
2021-12-21,49102.14
2021-12-22,48662.12
2021-12-23,50793.47
2021-12-24,50815.01
2021-12-25,50445.98
2021-12-26,50807.26
2021-12-27,50692.28
2021-12-28,47578.01
2021-12-29,46447.35
2021-12-30,47136.58
