,index_price
2023-11-23,37334.14
2023-11-24,37643.47
2023-11-25,37782.19
2023-11-26,37409.8
2023-11-27,36999.69
2023-11-28,37751.25
2023-11-29,37758.26
2023-11-30,37714.39
2023-12-01,38763.34
2023-12-02,39393.22
2023-12-03,39871.9
2023-12-04,41924.09
2023-12-05,44111.11
2023-12-06,43795.8
2023-12-07,43345.66
2023-12-08,44150.77
2023-12-09,43674.31
2023-12-10,43745.02
2023-12-11,41233.93
2023-12-12,41466.56
2023-12-13,43017.64
2023-12-14,43037.53
2023-12-15,42148.07
2023-12-16,42250.84
2023-12-17,41280.87
2023-12-18,42646.21
2023-12-19,42302.91
2023-12-20,43657.51
2023-12-21,43877.3
2023-12-22,43988.18
2023-12-23,43793.47
2023-12-24,43003.3
2023-12-25,43627.78
2023-12-26,42455.17
2023-12-27,43428.4
2023-12-28,42740.51
2023-12-29,42069.98
2023-12-30,42208.26
2023-12-31,42260.56
2024-01-01,44193.43
2024-01-02,44966.72
2024-01-03,42758.89
2024-01-04,44203.71
2024-01-05,44178.1
2024-01-06,43980.28
2024-01-07,43668.31
2024-01-08,46953.47
2024-01-09,46105.0
2024-01-10,46670.55
2024-01-11,46391.71
2024-01-12,42785.98
2024-01-13,42908.47
2024-01-14,41734.52
2024-01-15,42543.09
2024-01-16,43136.54
2024-01-17,42721.8
2024-01-18,41258.01
2024-01-19,41586.76
2024-01-20,41641.61
2024-01-21,41542.03
2024-01-22,39499.53
2024-01-23,39864.98
2024-01-24,40148.64
2024-01-25,39926.91
2024-01-26,41804.63
2024-01-27,42103.66
2024-01-28,42016.9
2024-01-29,43297.93
2024-01-30,42946.42
2024-01-31,42597.42
2024-02-01,43067.27
2024-02-02,43154.62
2024-02-03,42964.73
2024-02-04,42590.12
2024-02-05,42656.28
2024-02-06,43083.25
2024-02-07,44322.74
2024-02-08,45318.58
2024-02-09,47128.52
2024-02-10,47770.38
2024-02-11,48247.32
2024-02-12,49967.19
2024-02-13,49745.72
2024-02-14,51818.86
2024-02-15,51956.1
2024-02-16,52179.99
2024-02-17,51733.27
2024-02-18,52127.5
2024-02-19,51782.09
2024-02-20,52301.31
2024-02-21,51868.9
2024-02-22,51268.99
