,index_price
2023-09-21,26588.1
2023-09-22,26572.8
2023-09-23,26574.32
2023-09-24,26172.59
2023-09-25,26286.12
2023-09-26,26215.23
2023-09-27,26316.16
2023-09-28,27002.63
2023-09-29,26910.79
2023-09-30,26984.78
2023-10-01,27923.21
2023-10-02,27540.27
2023-10-03,27452.0
2023-10-04,27789.36
2023-10-05,27470.16
2023-10-06,27899.81
2023-10-07,27976.17
2023-10-08,27938.72
2023-10-09,27583.73
2023-10-10,27442.6
2023-10-11,26833.6
2023-10-12,26744.81
2023-10-13,26849.49
2023-10-14,26820.87
2023-10-15,27240.29
2023-10-16,28496.65
2023-10-17,28418.14
2023-10-18,28330.19
2023-10-19,28735.5
2023-10-20,29764.74
2023-10-21,30018.38
2023-10-22,29996.2
2023-10-23,33076.02
2023-10-24,33870.36
2023-10-25,34500.63
2023-10-26,34246.18
2023-10-27,33858.71
2023-10-28,34193.01
2023-10-29,34613.14
2023-10-30,34476.35
2023-10-31,34600.02
2023-11-01,35425.45
2023-11-02,34834.05
2023-11-03,34654.65
2023-11-04,35128.44
2023-11-05,35148.44
2023-11-06,35050.87
2023-11-07,35426.68
2023-11-08,35723.19
2023-11-09,36709.72
2023-11-10,37333.18
2023-11-11,36797.52
2023-11-12,37057.68
2023-11-13,36559.02
2023-11-14,35666.59
2023-11-15,37952.59
2023-11-16,36205.88
2023-11-17,36466.59
2023-11-18,36585.65
2023-11-19,37470.06
2023-11-20,37492.89
2023-11-21,35847.77
2023-11-22,37412.75
2023-11-23,37375.48
2023-11-24,37624.85
2023-11-25,37812.64
2023-11-26,37660.93
2023-11-27,37263.72
2023-11-28,37846.73
2023-11-29,37733.43
2023-11-30,37715.8
2023-12-01,38698.01
2023-12-02,39373.11
2023-12-03,39840.64
2023-12-04,41973.74
2023-12-05,44106.71
2023-12-06,43758.32
2023-12-07,43273.04
2023-12-08,44406.35
2023-12-09,43707.8
2023-12-10,43615.05
2023-12-11,41249.8
2023-12-12,41503.28
2023-12-13,42910.79
2023-12-14,43003.08
2023-12-15,41967.87
2023-12-16,42275.04
2023-12-17,41312.94
2023-12-18,42700.19
2023-12-19,42296.73
2023-12-20,43569.61
2023-12-21,43863.09
2023-12-22,44019.8
2023-12-23,43818.77
2023-12-24,42991.26
2023-12-25,43646.43
2023-12-26,42459.57
2023-12-27,43432.44
2023-12-28,42754.01
2023-12-29,41975.97
2023-12-30,42222.37
2023-12-31,42308.62
2024-01-01,44192.82
2024-01-02,44924.47
2024-01-03,42730.09
2024-01-04,44200.11
2024-01-05,44141.53
2024-01-06,43954.74
2024-01-07,43938.86
2024-01-08,46980.52
2024-01-09,46065.6
2024-01-10,46604.64
2024-01-11,46350.12
2024-01-12,42864.09
2024-01-13,42807.66
2024-01-14,41788.38
2024-01-15,42475.69
2024-01-16,43244.38
2024-01-17,42734.01
2024-01-18,41248.93
2024-01-19,41612.2
2024-01-20,41651.97
2024-01-21,41553.87
2024-01-22,39541.72
2024-01-23,39828.58
2024-01-24,40156.17
2024-01-25,39925.1
2024-01-26,41806.41
2024-01-27,42121.2
2024-01-28,42053.4
2024-01-29,43296.07
2024-01-30,42903.28
2024-01-31,42590.08
2024-02-01,43067.27
2024-02-02,43146.84
2024-02-03,42950.17
2024-02-04,42584.86
2024-02-05,42667.16
2024-02-06,43091.44
2024-02-07,44331.84
2024-02-08,45338.2
2024-02-09,47140.52
2024-02-10,47793.04
2024-02-11,48264.77
2024-02-12,49957.83
2024-02-13,49742.26
2024-02-14,51827.99
2024-02-15,51932.23
2024-02-16,52176.14
2024-02-17,51672.79
2024-02-18,52068.11
2024-02-19,51768.37
2024-02-20,52300.01
2024-02-21,51836.94
2024-02-22,51268.89
2024-02-23,50779.4
2024-02-24,51585.47
2024-02-25,51724.0
2024-02-26,54534.58
2024-02-27,57108.66
2024-02-28,62509.33
2024-02-29,61189.57
2024-03-01,62450.45
2024-03-02,62026.12
2024-03-03,63123.47
2024-03-04,68337.74
2024-03-05,63870.35
2024-03-06,66044.94
2024-03-07,67091.88
2024-03-08,68352.72
2024-03-09,68503.1
2024-03-10,68994.43
2024-03-11,72173.97
2024-03-12,71473.14
2024-03-13,73140.46
2024-03-14,71417.46
2024-03-15,69497.76
2024-03-16,65325.82
2024-03-17,68361.2
2024-03-18,67576.85
