,index_price
2022-07-17,20882.21
2022-07-18,22478.91
2022-07-19,23354.9
2022-07-20,23763.45
2022-07-21,23126.18
2022-07-22,22712.18
2022-07-23,22512.75
2022-07-24,22956.32
2022-07-25,21301.18
2022-07-26,21217.48
2022-07-27,22914.26
2022-07-28,23802.84
2022-07-29,24007.35
2022-07-30,23612.0
2022-07-31,23324.03
2022-08-01,23149.56
2022-08-02,23029.54
2022-08-03,22818.81
2022-08-04,22541.83
2022-08-05,23109.73
2022-08-06,23211.24
2022-08-07,23290.9
2022-08-08,23797.45
2022-08-09,23186.32
2022-08-10,23918.64
2022-08-11,24204.24
2022-08-12,24109.74
2022-08-13,24499.86
2022-08-14,24271.46
2022-08-15,24016.34
2022-08-16,23879.1
2022-08-17,23322.4
2022-08-18,23222.75
2022-08-19,20855.67
2022-08-20,21156.93
2022-08-21,21324.79
2022-08-22,21220.15
2022-08-23,21439.35
2022-08-24,21694.03
2022-08-25,21583.04
2022-08-26,20422.2
2022-08-27,20076.05
2022-08-28,19631.64
2022-08-29,20293.94
2022-08-30,19977.13
2022-08-31,20000.1
2022-09-01,20082.26
2022-09-02,19956.09
2022-09-03,19756.51
2022-09-04,19842.23
2022-09-05,19850.26
2022-09-06,18884.63
2022-09-07,19307.6
2022-09-08,19320.64
2022-09-09,21289.22
2022-09-10,21653.95
2022-09-11,21661.64
2022-09-12,22397.42
2022-09-13,20166.32
2022-09-14,20154.18
2022-09-15,19658.45
2022-09-16,19732.39
2022-09-17,20090.76
2022-09-18,19354.81
2022-09-19,19546.02
2022-09-20,18864.44
2022-09-21,18343.94
2022-09-22,19441.71
2022-09-23,19349.24
2022-09-24,18932.16
2022-09-25,18786.81
2022-09-26,19217.07
2022-09-27,19115.16
2022-09-28,19491.23
2022-09-29,19504.73
2022-09-30,19406.77
2022-10-01,19309.17
2022-10-02,19053.08
2022-10-03,19650.49
2022-10-04,20258.68
2022-10-05,20156.11
2022-10-06,20124.56
2022-10-07,19554.88
2022-10-08,19406.72
2022-10-09,19412.51
2022-10-10,19161.32
2022-10-11,19045.86
2022-10-12,19073.4
2022-10-13,19427.34
2022-10-14,19183.2
2022-10-15,19055.89
2022-10-16,19134.45
2022-10-17,19529.63
2022-10-18,19328.03
2022-10-19,19146.85
2022-10-20,18987.01
2022-10-21,19218.3
2022-10-22,19195.42
2022-10-23,19555.18
2022-10-24,19327.79
2022-10-25,20082.69
2022-10-26,20772.5
2022-10-27,20368.83
2022-10-28,20613.82
2022-10-29,20721.76
2022-10-30,20589.89
2022-10-31,20468.35
2022-11-01,20494.2
2022-11-02,20145.29
2022-11-03,20205.49
2022-11-04,21157.13
2022-11-05,21297.34
2022-11-06,20940.38
2022-11-07,20483.32
2022-11-08,18524.53
2022-11-09,15765.46
2022-11-10,17492.84
2022-11-11,16998.32
2022-11-12,16803.42
2022-11-13,16358.9
2022-11-14,16542.18
2022-11-15,16850.36
2022-11-16,16630.87
2022-11-17,16671.99
2022-11-18,16655.99
2022-11-19,16744.59
2022-11-20,16248.57
2022-11-21,15776.02
2022-11-22,16151.99
2022-11-23,16551.63
2022-11-24,16573.99
2022-11-25,16509.02
2022-11-26,16448.58
2022-11-27,16484.12
2022-11-28,16221.33
2022-11-29,16458.11
2022-11-30,17194.24
2022-12-01,16968.25
2022-12-02,17061.72
2022-12-03,16914.7
2022-12-04,17138.11
2022-12-05,16981.33
2022-12-06,17082.31
2022-12-07,16838.78
2022-12-08,17232.77
2022-12-09,17129.08
2022-12-10,17179.6
2022-12-11,17197.09
2022-12-12,17179.42
2022-12-13,17796.39
2022-12-14,17807.38
2022-12-15,17315.72
2022-12-16,16601.48
2022-12-17,16707.19
2022-12-18,16796.13
2022-12-19,16378.01
2022-12-20,16887.98
2022-12-21,16773.61
2022-12-22,16818.52
2022-12-23,16778.87
2022-12-24,16839.2
2022-12-25,16753.74
2022-12-26,16925.05
2022-12-27,16681.13
2022-12-28,16539.05
2022-12-29,16630.75
2022-12-30,16584.37
2022-12-31,16488.81
2023-01-01,16603.0
2023-01-02,16664.06
2023-01-03,16668.48
2023-01-04,16857.87
2023-01-05,16848.29
2023-01-06,16952.54
2023-01-07,16940.51
2023-01-08,17098.05
2023-01-09,17184.71
2023-01-10,17431.48
2023-01-11,17953.68
2023-01-12,18858.8
2023-01-13,19892.14
2023-01-14,20976.24
2023-01-15,20885.68
2023-01-16,21201.07
2023-01-17,21154.07
2023-01-18,20693.94
2023-01-19,21121.84
2023-01-20,22683.76
2023-01-21,22775.09
2023-01-22,22770.43
2023-01-23,22945.95
2023-01-24,22603.03
2023-01-25,23088.23
2023-01-26,22995.2
2023-01-27,23064.75
2023-01-28,22998.03
2023-01-29,23768.4
2023-01-30,22788.48
2023-01-31,23129.47
2023-02-01,23731.11
2023-02-02,23472.39
2023-02-03,23445.44
2023-02-04,23316.15
2023-02-05,22956.88
2023-02-06,22757.6
2023-02-07,23262.34
2023-02-08,22940.21
2023-02-09,21808.76
2023-02-10,21650.12
2023-02-11,21866.42
2023-02-12,21786.16
2023-02-13,21799.27
2023-02-14,22225.52
2023-02-15,24336.13
2023-02-16,23525.49
2023-02-17,24656.48
2023-02-18,24640.32
2023-02-19,24247.98
2023-02-20,24799.18
2023-02-21,24451.2
2023-02-22,24203.87
2023-02-23,23937.13
2023-02-24,23194.16
2023-02-25,23146.28
2023-02-26,23532.72
2023-02-27,23505.38
2023-02-28,23130.86
2023-03-01,23651.46
2023-03-02,23477.63
2023-03-03,22351.69
2023-03-04,22344.08
2023-03-05,22426.91
2023-03-06,22406.5
2023-03-07,22199.49
2023-03-08,21700.29
2023-03-09,20374.06
2023-03-10,20224.88
2023-03-11,20621.12
2023-03-12,22186.91
2023-03-13,24145.64
2023-03-14,24776.08
2023-03-15,24368.68
2023-03-16,25038.85
2023-03-17,27444.8
2023-03-18,26985.28
2023-03-19,28051.08
2023-03-20,27734.89
2023-03-21,28180.42
2023-03-22,27321.12
2023-03-23,28347.27
2023-03-24,27489.12
2023-03-25,27488.5
2023-03-26,27980.36
2023-03-27,27146.87
2023-03-28,27295.59
2023-03-29,28355.96
2023-03-30,28033.03
