,index_price
2022-05-23,28966.4
2022-05-24,29624.58
2022-05-25,29577.82
2022-05-26,29223.72
2022-05-27,28583.23
2022-05-28,29062.7
2022-05-29,29420.26
2022-05-30,31703.97
2022-05-31,31777.13
2022-06-01,29560.0
2022-06-02,30580.58
2022-06-03,29652.07
2022-06-04,29805.93
2022-06-05,29988.47
2022-06-06,31354.93
2022-06-07,31161.18
2022-06-08,30321.74
2022-06-09,30095.67
2022-06-10,29041.77
2022-06-11,28336.24
2022-06-12,26686.14
2022-06-13,22402.86
2022-06-14,22138.22
2022-06-15,22560.08
2022-06-16,20276.51
2022-06-17,20439.13
2022-06-18,18983.85
2022-06-19,20541.45
2022-06-20,20638.97
2022-06-21,20720.87
2022-06-22,19956.7
2022-06-23,21112.37
2022-06-24,21353.55
2022-06-25,21463.81
2022-06-26,21019.04
2022-06-27,20777.98
2022-06-28,20278.87
2022-06-29,20099.12
2022-06-30,19932.05
2022-07-01,19239.14
2022-07-02,19219.93
2022-07-03,19263.1
2022-07-04,20240.33
2022-07-05,20409.24
2022-07-06,20540.9
2022-07-07,21687.98
2022-07-08,21893.11
2022-07-09,21665.63
2022-07-10,20823.57
2022-07-11,19958.77
2022-07-12,19346.49
2022-07-13,20072.07
2022-07-14,20587.67
2022-07-15,20796.82
2022-07-16,21257.94
2022-07-17,20784.71
2022-07-18,22611.03
2022-07-19,23391.14
2022-07-20,23246.76
2022-07-21,23021.61
2022-07-22,22696.02
2022-07-23,22494.63
2022-07-24,22629.44
2022-07-25,21307.95
2022-07-26,21164.14
2022-07-27,22960.88
2022-07-28,23849.6
2022-07-29,23995.64
2022-07-30,23615.22
2022-07-31,23316.48
2022-08-01,23276.62
2022-08-02,23002.48
2022-08-03,22853.38
2022-08-04,22652.01
2022-08-05,23285.37
2022-08-06,22941.55
2022-08-07,23178.07
2022-08-08,23795.12
2022-08-09,23170.63
2022-08-10,23965.68
2022-08-11,23950.25
2022-08-12,24376.86
2022-08-13,24390.72
2022-08-14,24303.01
2022-08-15,24063.09
2022-08-16,23845.95
2022-08-17,23343.51
2022-08-18,23194.22
2022-08-19,20842.87
2022-08-20,21141.15
2022-08-21,21536.08
2022-08-22,21351.37
2022-08-23,21524.92
2022-08-24,21453.28
2022-08-25,21610.78
2022-08-26,20242.27
2022-08-27,20034.15
2022-08-28,19549.02
2022-08-29,20254.4
2022-08-30,19798.4
2022-08-31,20044.06
2022-09-01,20103.47
2022-09-02,19933.75
2022-09-03,19842.6
2022-09-04,20009.58
2022-09-05,19842.76
2022-09-06,18803.77
2022-09-07,19255.09
2022-09-08,19313.03
2022-09-09,21380.39
2022-09-10,21688.55
2022-09-11,21827.9
2022-09-12,22395.53
2022-09-13,20138.34
2022-09-14,20255.52
2022-09-15,19690.29
2022-09-16,19782.4
2022-09-17,20139.55
2022-09-18,19384.88
2022-09-19,19565.21
2022-09-20,18864.46
2022-09-21,18472.26
2022-09-22,19412.74
2022-09-23,19298.01
2022-09-24,18945.31
2022-09-25,18810.8
2022-09-26,19233.44
2022-09-27,19094.7
2022-09-28,19398.74
2022-09-29,19590.75
