,index_price
2023-09-14,26524.87
2023-09-15,26823.16
2023-09-16,26542.01
2023-09-17,26509.84
2023-09-18,26754.05
2023-09-19,27226.69
2023-09-20,27128.35
2023-09-21,26569.69
2023-09-22,26562.46
2023-09-23,26575.5
2023-09-24,26241.7
2023-09-25,26298.25
2023-09-26,26172.08
2023-09-27,26243.06
2023-09-28,26996.89
2023-09-29,26908.09
2023-09-30,27054.54
2023-10-01,27968.52
2023-10-02,27515.96
2023-10-03,27308.12
2023-10-04,27792.45
2023-10-05,27471.74
2023-10-06,27943.92
2023-10-07,27931.14
2023-10-08,27935.29
2023-10-09,27588.98
2023-10-10,27390.78
2023-10-11,26871.35
2023-10-12,26743.87
2023-10-13,26904.44
2023-10-14,26924.1
2023-10-15,27242.7
2023-10-16,28463.72
2023-10-17,28409.35
2023-10-18,28338.69
2023-10-19,28660.09
2023-10-20,29649.92
2023-10-21,29967.69
2023-10-22,29854.44
2023-10-23,32957.1
2023-10-24,34071.18
2023-10-25,34541.4
2023-10-26,34169.9
2023-10-27,33848.8
2023-10-28,34137.66
2023-10-29,34491.18
2023-10-30,34486.88
2023-10-31,34604.45
2023-11-01,35463.66
2023-11-02,34803.53
2023-11-03,34640.34
2023-11-04,35085.87
2023-11-05,34716.29
2023-11-06,34998.7
2023-11-07,35409.35
2023-11-08,35779.89
2023-11-09,36718.74
2023-11-10,37420.52
2023-11-11,36828.94
2023-11-12,36993.71
2023-11-13,36504.08
2023-11-14,35575.82
2023-11-15,37881.69
2023-11-16,36037.71
2023-11-17,36417.22
2023-11-18,36555.93
2023-11-19,37366.1
2023-11-20,37483.36
2023-11-21,36072.84
2023-11-22,37457.58
2023-11-23,37362.32
2023-11-24,37704.25
2023-11-25,37788.13
2023-11-26,37496.6
2023-11-27,37128.16
2023-11-28,37853.92
2023-11-29,37849.5
2023-11-30,37787.88
2023-12-01,38727.11
2023-12-02,39334.01
2023-12-03,39964.11
2023-12-04,41905.69
2023-12-05,44127.39
2023-12-06,43761.13
2023-12-07,43260.14
2023-12-08,44397.3
2023-12-09,43691.5
2023-12-10,43587.2
2023-12-11,41319.46
2023-12-12,41207.9
2023-12-13,43001.51
2023-12-14,43006.13
2023-12-15,42033.13
2023-12-16,42269.28
2023-12-17,41278.63
2023-12-18,42593.65
2023-12-19,42322.04
2023-12-20,43583.54
2023-12-21,43966.29
2023-12-22,43985.67
2023-12-23,43690.92
2023-12-24,42989.79
2023-12-25,43638.3
2023-12-26,42380.8
2023-12-27,43396.19
2023-12-28,42727.71
2023-12-29,41381.12
2023-12-30,42422.05
2023-12-31,42266.32
2024-01-01,44165.27
2024-01-02,44886.32
2024-01-03,42730.03
2024-01-04,44139.29
2024-01-05,44180.11
2024-01-06,43879.97
2024-01-07,43882.84
2024-01-08,46994.44
2024-01-09,46149.74
2024-01-10,46605.57
2024-01-11,46400.04
2024-01-12,42744.79
2024-01-13,42831.22
2024-01-14,42105.56
2024-01-15,42523.04
2024-01-16,43148.52
2024-01-17,42693.97
2024-01-18,41269.4
2024-01-19,41590.8
2024-01-20,41769.54
2024-01-21,41619.32
2024-01-22,39525.37
2024-01-23,39691.78
2024-01-24,39834.48
2024-01-25,39903.59
2024-01-26,41943.76
2024-01-27,42124.49
2024-01-28,41940.21
2024-01-29,43089.9
2024-01-30,42736.5
2024-01-31,42555.81
2024-02-01,42924.84
2024-02-02,43146.84
2024-02-03,43003.78
2024-02-04,42551.78
2024-02-05,42641.97
2024-02-06,43161.81
2024-02-07,44320.31
2024-02-08,45394.31
2024-02-09,47101.8
2024-02-10,47762.13
2024-02-11,48122.11
2024-02-12,50046.47
2024-02-13,49706.64
2024-02-14,51868.46
2024-02-15,51880.52
2024-02-16,52038.17
2024-02-17,51703.79
2024-02-18,52139.77
2024-02-19,51742.57
2024-02-20,52296.47
2024-02-21,51908.51
2024-02-22,51305.93
2024-02-23,50823.36
2024-02-24,51626.68
2024-02-25,51712.32
2024-02-26,54502.39
2024-02-27,57006.51
2024-02-28,62512.05
2024-02-29,61334.83
2024-03-01,62661.0
2024-03-02,62065.25
2024-03-03,63142.15
2024-03-04,68350.17
2024-03-05,63903.32
2024-03-06,66035.49
2024-03-07,67029.17
2024-03-08,68249.79
2024-03-09,68484.16
2024-03-10,68898.85
2024-03-11,72127.49
2024-03-12,71452.0
2024-03-13,73126.08
2024-03-14,71536.38
2024-03-15,69726.19
2024-03-16,65269.49
2024-03-17,68416.34
2024-03-18,67713.69
