,20000,25000,26000,28000,29000,30000,31000,32000,33000,34000,35000,36000,38000,40000,42000,45000,50000,55000
2021-07-01,0,0,0,0,0,0,0,0,0,2599.3089250000003,0,1777.3815,1256.842125,765.0692399999999,0,285.06543500000004,133.2202,0
2021-07-02,0,0,0,0,0,0,0,3322.96617,0,2573.099685,0,1732.291595,1034.28369,668.0982000000001,0,270.32800000000003,100.35465,49.83759
2021-07-03,0,0,0,0,0,0,0,0,0,3017.4926249999994,0,2158.35888,1465.6929,905.69804,0,276.30024,121.892225,0
2021-07-04,0,0,0,0,0,0,0,0,0,0,0,2426.8632100000004,1647.50978,900.47538,664.876125,301.86254,124.246745,51.99918
2021-07-05,0,0,0,0,0,0,0,0,0,2388.544935,0,1604.3746099999998,991.11444,560.044155,358.86333,186.913815,68.93458,33.69444
2021-07-06,0,0,0,0,0,0,0,0,0,2381.4686000000006,0,1723.6740000000002,935.217525,526.24267,305.24607000000003,169.8599,68.16778,33.633010000000006
2021-07-07,0,0,0,0,0,0,0,0,0,2631.65808,0,1626.80959,857.872,477.2999,347.82800000000003,137.09616,69.56014,0
2021-07-08,0,0,0,0,0,0,0,2400.84222,0,1435.27428,0,890.4675599999999,416.903916,245.046525,131.5276,82.025125,32.78225,16.664325
2021-07-09,0,0,0,0,0,0,0,2845.4107,1973.1582,1900.62544,1274.96042,888.0319599999999,541.49616,270.84312,117.17006000000002,67.84844000000001,16.764255000000002,16.33806
2021-07-10,0,0,0,0,0,0,0,0,2003.6562,1499.56245,1008.126565,821.8819,418.20150000000007,235.5913,134.49956,67.82302,16.772244999999998,0
2021-07-11,0,0,0,0,0,0,0,0,2007.2316,1698.6750000000002,1284.28334,1086.912855,550.4736,257.146275,120.25699,51.57789,0,0
2021-07-12,0,0,0,0,0,0,0,2083.3816600000005,1599.443185,1079.34486,856.414,540.22188,246.587325,132.80232,66.16112,33.16138,17.180905,0
2021-07-13,0,0,0,0,0,0,0,1998.94316,1368.0387,977.0376,667.6181700000001,438.27102,179.13907,98.20545,64.73908,16.208795000000002,0,0
2021-07-14,0,0,0,0,0,2731.18122,1989.301875,1972.5546,1361.04396,1023.78213,573.6766,410.07875000000007,147.16588499999995,82.07770000000001,31.74172,33.0126,0,0
2021-07-15,0,0,0,0,0,2364.50484,1688.20158,1042.80561,647.438995,411.85313,236.838225,174.652335,77.98095,31.55926,15.78422,0,0,0
2021-07-16,0,0,0,0,0,2413.32126,1319.90712,833.801565,704.61248,282.79377,156.97084999999998,128.04124000000002,63.85472,31.42077,15.711845,0,15.94002,0
2021-07-17,0,0,0,0,0,0,1342.3999,788.6515,441.85624,237.40485,127.11456,63.22618,47.467875,15.932645,0,0,0,0
2021-07-18,0,0,0,0,0,2403.2895,1096.6546500000002,694.342,362.815455,173.566855,95.14761,46.702935,15.7794,15.85828,32.248,0,0,0
2021-07-19,0,0,0,0,0,1398.58901,878.0872800000001,461.99625,262.653655,138.478905,76.570925,76.892425,15.44143,15.3007,0,15.638395,0,0
2021-07-20,0,0,3730.97214,2057.058915,1292.502885,667.184175,372.773,179.02536,104.259365,59.64222,44.59707,29.80204,29.6195,14.890255,0,0,0,0
2021-07-21,0,0,0,0,2410.89138,2152.07886,1349.24538,491.259635,305.58042,144.397395,48.12921,31.73923,15.37511,0,0,0,0,0
2021-07-22,0,0,0,0,3454.746045,2308.634185,1206.276375,484.67715,80.8328,16.168200000000002,16.051375,16.185344999999998,0,0,0,16.042195,16.031525,0
